param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.45,0.85,0.4689054885789878,0.7097999088036939,0.4689054885789878,0.6492336023644253,39.776394943823455
alpha_std,0.03,0.13,0.0325950837668274,0.1070078651520793,0.0325950837668274,0.1017118464951705,25.58721861474811
wage,0.9,1.45,0.9009852967592208,1.3792145607525252,0.9009852967592208,1.3792145607525252,13.049224728490094
productivity,0.95,1.95,0.9657845619353728,1.527036258427658,0.9657845619353728,1.4480352956892864,43.874830350771475
loan_rate,0.02,0.12,0.0232793784195413,0.1070490436672953,0.0232793784195413,0.1044916458977071,16.23033475224599
deposit_rate,0.001,0.028,0.0066762042912431,0.0276339674438959,0.0066762042912431,0.0276339674438959,22.378654990174805
bank_credit_multiplier,6.0,20.0,6.216403222086429,19.158092477219046,6.534498968067493,19.158092477219046,7.559362463338449
hh_debt_cap_multiplier,2.5,8.0,2.753693488015172,7.940135718644175,2.753693488015172,7.940135718644175,5.701050352199932
firm_debt_cap_multiplier,1.8,8.0,2.399565917765357,7.573461044053776,2.399565917765357,7.573461044053776,16.55007860825132
adaptation_rate,0.25,0.95,0.323754793560729,0.9391783319069252,0.323754793560729,0.7082035694599932,12.082351664829105
price_elasticity,0.95,2.9,1.133133442076033,2.865437835658905,1.133133442076033,2.865437835658905,11.163877252160404
skill_wage_weight,0.03,0.49,0.0582433223184319,0.4392829198482862,0.0582433223184319,0.4355929773697944,17.16530488481427
demand_smoothing,0.06,0.35,0.0732392138624801,0.3409181450480885,0.0732392138624801,0.3409181450480885,7.696920280824693
price_adjust_speed,0.08,0.45,0.0895159863034954,0.4371009805283414,0.0895159863034954,0.4371009805283414,6.058109668960531
price_stickiness,0.45,0.9,0.4998060193909968,0.8984797298627003,0.4998060193909968,0.8984797298627003,11.405842117399223
max_price_step,0.04,0.22,0.0435726202601417,0.2186687330977011,0.0435726202601417,0.2142139997106283,2.7243817569114315
inventory_target_days,0.8,2.8,0.909612084372758,2.7469414343839915,0.909612084372758,2.7469414343839915,8.133532499438312
demand_expectation_memory,0.15,0.65,0.1630315814100325,0.6449124072478599,0.1630315814100325,0.6449124072478599,3.6238348324345138
max_hire_per_step,3.0,12.0,3.773617455082786,11.716322822609236,3.773617455082786,11.716322822609236,11.747718138594998
max_fire_per_step,3.0,12.0,3.196500200627663,11.8116409225269,3.684330805290422,11.8116409225269,4.276214201119588
hh_max_dsr,0.3,1.0,0.3389408684193938,0.9486171442182731,0.3389408684193938,0.9486171442182731,12.903389171588653
firm_max_dsr,0.8,3.5,0.8774985955867881,3.387532065581473,0.8774985955867881,3.387532065581473,7.035797407604272
firm_reentry_lag,0.0,4.0,0.120895173112327,3.1582051703917435,0.120895173112327,3.1582051703917435,24.06725006801459
firm_reentry_cash_fraction,0.2,0.85,0.2124940850320265,0.8339111982637244,0.2331341808223744,0.7037687486614017,4.397367195123392
consumption_memory,0.15,0.75,0.2384374621856279,0.7033966861868491,0.2384374621856279,0.7033966861868491,22.50679599979646
precautionary_saving,0.03,0.35,0.0549951424875444,0.340858325048875,0.0549951424875444,0.340858325048875,10.667755449584181
consumption_floor_prop,0.0,0.35,0.0156582646242142,0.3006704840026878,0.0156582646242142,0.3006704840026878,18.567937320436112
consumption_ceiling_prop,1.0,2.8,1.0704534200182911,2.7623760325531506,1.0704534200182911,2.7623760325531506,6.004299303618909
unemployed_consumption_penalty,0.05,0.45,0.0525845545873754,0.4354256092550916,0.0525845545873754,0.4354256092550916,4.289736333070948
unemployment_transfer,0.0,0.25,0.0101196937452032,0.2368668301746513,0.012032087487019,0.2368668301746513,9.301145428220758
