wave,iter,targets_path,rows,nroy_pct,Imax_median,Imax_p95
3,0,C:\Users\Alexander\Desktop\Education\Aspa\code\output_evidence_campaign_v2_20260215\stage_b\R2\02_final_wave\targets_for_wave_final.json,1050.0,46.0,2.640945589659526,3.3087681259863078
