wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,1026.0,33.62573099415205,2.971244405173926,4.851145806055616,7.865368381579501,11.0
wave2,1050.0,59.42857142857143,2.4367286240879844,3.071558534202528,5.348379655090772,11.0
