metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,35.38011695906433,54.57142857142857,19.191311612364238
Imax_median,2.971244405173926,2.527465511384414,-0.44377889378951174
RI_shrink_mean,2.488867162470607,23.927024918505307,21.4381577560347
bad_run_pct,2.2857142857142856,0.0,-2.2857142857142856
