,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRejections,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,105.47089454971706,117.31897794379157,117.31897794379157,193.15357319036363,10.824012101006677,0.0,27.78014738685218,2.7615823403868016,44.84815512244796,114.50547560021226,0.0,1.0872744746000251,0.17530524315944745,0.03078075266912382,-1.0,1.1937630129636931,2.0,42.0,0.0,0.0,50.0,47.609737462834765,142.28562298706444,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,108.20029031413084,117.31897794379157,117.31897794379157,147.39990296169395,10.824012101006677,0.0,9.227521112431903,12.308614546112958,37.99539703528232,117.30296568188598,0.0,1.1007987720347325,0.18969226703167624,0.033556070167341134,-1.0,0.6159183093455681,2.0,78.0,0.0,0.0,50.349960666419406,50.30401158139528,126.53048679431788,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,108.22868376042206,113.72258461761902,117.31897794379157,133.19386972642582,10.824012101006677,0.0,5.479691207098211,23.249998245553414,30.247275471559167,116.91509327108889,3.596393326172551,1.1137518699012063,0.20346003767885482,0.03634050115137376,-0.9778556401634294,0.32519663142675864,1.88979676243747,84.0,0.0,0.0,50.55357215162053,53.49727371711258,122.3947844781871,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,108.03524373008887,111.94868491432766,117.31897794379157,130.1709327378862,10.824012101006677,0.0,3.9452938806454547,34.25580079612601,28.138630868757858,122.09115579396725,8.966686355636451,1.125870376922228,0.21634455789782586,0.038912890169067585,-0.9470290800919076,0.19012031641197896,1.7637097967546178,92.0,0.0,0.0,50.55357215162053,62.39443166488387,126.0364496746127,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,107.83488021342997,110.52269208209387,117.31897794379157,129.04680244780403,10.824012101006677,0.0,3.286694305355126,45.858707395257504,27.694272416083898,128.84090690176058,15.762972217334141,1.1371701907963483,0.22837427976728888,0.041166027947767234,-0.9091609193088278,0.11256384052895745,1.6424694171120446,95.0,0.0,0.0,50.55357215162053,73.5529798113414,132.1276012071157,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,107.67565022011244,109.27311560180746,117.31897794379157,128.2447904687248,10.824012101006677,0.0,2.9172205072231154,57.770481779304816,27.363481352604303,135.6707114236461,23.808834559318225,1.1476073703201366,0.23950439100717452,0.04308983991916492,-0.8648128714736278,0.06488813163281736,1.527336083928976,97.0,0.0,0.0,50.55357215162053,85.13396313190913,138.58793193086922,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,107.51276026575223,108.18146370773829,117.31897794379157,127.5207219591477,10.824012101006677,0.0,2.7370104245939237,69.98570423201636,27.795025636051996,143.30585285313524,32.94634879537148,1.157118993201848,0.24966640693039768,0.044713164180077584,-0.8144367755442177,0.03475817489821527,1.4190861438223483,100.0,0.0,0.0,50.55357215162053,97.78072986806836,146.04286327772917,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,107.33518411704001,107.16652694094506,117.31897794379157,126.75498225009635,10.824012101006677,0.0,2.6441059934994975,82.3891733179311,28.546916939927595,151.29611627188444,43.09879979821799,1.1656649323592272,0.2588161477024783,0.046079836873306704,-0.7581557866120472,0.0174730008963297,1.3175022922376125,102.0,0.0,0.0,50.55357215162053,110.9360902578587,153.94022226538394,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,107.14142323597268,105.91299544420593,117.31897794379157,125.49409991989168,10.824012101006677,0.0,2.5908627443730117,94.46346195150882,29.23341853414937,158.87774675474873,54.504782297803615,1.173196776708331,0.2669002905581393,0.04724951695085473,-0.6942455575332793,0.014277321738498735,1.2184237255343071,102.0,0.0,0.0,50.55357215162053,123.69688048565818,161.46860949912173,False,False,0.0,0.0,False,0.0,0,0,0,True
9,100,0.0,106.89938866719977,105.05811837933061,117.31897794379157,124.63440884264607,10.824012101006677,0.0,2.55383629680023,106.61557436788343,30.577498169666107,167.16139775369942,66.76564186226459,1.1796358385545995,0.2738322000545229,0.04830396719735905,-0.6250445947833266,0.015079860835556241,1.129656549345159,101.0,0.0,0.0,50.55357215162053,137.19307253754954,169.71523405049965,False,False,0.0,0.0,False,0.0,0,0,0,True
