,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,112.68810938227445,111.32568333447679,111.32568333447679,244.50327231590722,11.268810938227448,0.0,4.1214860177918275,21.14669991085378,47.57726405038276,112.92275493632802,0.0,1.111351495969054,0.11188727681228286,0.03918574345421332,-1.0,0.6567152164497014,2.0,89.0,0.0,0.0,0.0,0.0,50.0,68.72396396123654,117.04424095411984,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,112.68810938227445,111.32568333447679,111.32568333447679,164.57979031780832,11.268810938227448,0.0,0.14980077408309334,58.39505072602295,48.97155709533111,115.25852680958842,0.0,1.1210881832989599,0.12045938297992656,0.04209923962501622,-1.0,0.24325493779548268,2.0,111.0,0.0,0.0,0.0,0.0,50.09800465276228,107.36660782135405,115.40832758367151,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,112.68810938227445,111.30233279355339,111.32568333447679,160.08238925845902,11.268810938227448,0.0,0.0,96.15132547579701,49.44941794350568,117.67484078091975,0.023350540923408047,1.1303104818120189,0.12948359011066465,0.0444333079903208,-0.9999001070314157,0.10820557443117018,1.9991798921498116,112.0,0.0,0.0,0.0,0.0,50.258230012644816,145.6007434193027,117.67484078091975,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,112.68810938227445,111.10144271147139,111.32568333447679,161.10316201861485,11.268810938227448,0.0,0.0,136.2323436666135,49.099937398464554,120.05614032174438,0.24759116392880642,1.1393830992233438,0.13835346091049358,0.046813064187159165,-0.9989670414890659,0.049666033680220587,1.9914315617816247,111.0,0.0,0.0,0.0,0.0,50.40665933711347,185.33228106507806,120.05614032174438,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,112.68810938227445,110.24793085994729,111.32568333447679,157.77023226704569,11.268810938227448,0.0,0.0,174.203804008515,48.257000190757275,121.93449488493981,1.325343638458314,1.14830056256806,0.14706457777043436,0.04922634237785653,-0.9944351779960872,0.02310573763911408,1.9566005228573773,111.0,0.0,0.0,0.0,0.0,50.516399551135656,222.46080419927227,121.93449488493981,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,112.29243596021055,106.53607521360502,111.32568333447679,148.5307711038823,11.268810938227448,0.0,0.0,204.49045958384812,48.678914673338575,122.77236997602486,6.114951759330097,1.1570359020876835,0.15559402908501924,0.05162821175889733,-0.9747627949725006,0.03279658825994062,1.825521578997948,111.0,0.0,0.0,0.0,0.0,50.578104733454936,253.1693742571867,122.77236997602486,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,110.7532812974804,102.06638092517377,111.32568333447679,138.55867133393528,11.268810938227448,0.0,0.0,227.26859375996042,51.01058571274703,123.49572658265018,15.37425416863313,1.1654871574593948,0.16385248213497317,0.05388758611114391,-0.9343643566464476,0.054661704984158496,1.6382524980124795,110.0,0.0,0.0,0.0,0.0,50.64302287518888,278.2791794727075,123.49572658265018,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,108.29378126042499,92.79602232841611,111.32568333447679,115.62283744353911,11.268810938227448,0.0,0.0,230.26563912898524,55.79632505360949,119.40146324779548,33.9039151746938,1.1735019983181274,0.17170172391009003,0.055855014643128385,-0.8399900747129371,0.11109399686330197,1.3973482258368808,108.0,66.0,0.6111111111111112,0.0,0.0,50.77146894684668,286.06196418259475,119.40146324779548,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,101.24549972896304,86.48611154540052,111.32568333447679,101.44176413941702,11.268810938227448,0.0,0.0,226.221369969715,62.244169837992914,118.16212671798436,58.74348696377007,1.1806904217868233,0.1787844217604414,0.05719061750725088,-0.6880398545748846,0.1251823714277178,1.2240508825849052,107.0,99.0,0.9252336448598131,0.0,0.0,51.09566354052211,288.4655398077079,118.16212671798436,False,False,0.0,0.0,False,0.0,0,0,0,True
9,100,0.0,95.21791242704113,81.50525123490686,111.32568333447679,96.04067858035015,11.268810938227448,0.0,0.0,222.68016144627313,69.75658998773469,118.90984732278787,88.56391906334002,1.1865640036480345,0.18465395639622523,0.057464672732236835,-0.48700099505338496,0.12436517213317104,1.0242574670987896,103.0,97.0,0.941747572815534,0.0,0.0,51.633486834845314,292.4367514340078,118.90984732278787,False,False,0.0,0.0,False,0.0,0,0,0,True
10,87,0.13,91.35297236080967,80.42703383225948,98.35910627574225,95.12631990080911,9.80386551625788,2.4827948286257793,0.0,220.96359845185827,76.16692884040151,120.99102932326042,106.49599150682273,1.1906946803466232,0.18890164069489382,0.05650255695978534,-0.3579965764855307,0.07987873602108025,0.8817404200401517,102.0,86.0,0.8431372549019608,0.0,0.0,52.39453441994706,297.1305272922598,120.99102932326042,False,False,0.0,0.0,False,0.0,0,0,0,True
11,90,0.09999999999999998,99.57733413676837,91.46285339439302,103.3000279868011,108.49172370990317,10.141929844404702,1.9098421758659838,0.0,224.57057206295417,75.59259059676273,120.73665007015268,118.33316609923085,1.1937588377677588,0.1921168546915702,0.05529029304823319,-0.32800391005939084,0.08979950978881397,0.7399647991305488,109.0,58.0,0.5321100917431193,0.0,0.0,53.32915235339392,300.16316265971693,120.73665007015268,False,False,0.0,0.0,False,0.0,0,0,0,True
12,99,0.010000000000000009,105.8627720446914,92.20080842480525,113.97206690236165,109.63175972712536,11.156122828845172,0.1909842175865984,0.0,223.84690252148397,78.62013032714641,119.12216616687316,140.10442457678727,1.1964509131709264,0.19490139227793288,0.05468749313914575,-0.2437425215855083,0.05191850647755679,0.6407995246083151,109.0,76.0,0.6972477064220184,0.0,0.0,54.2490147690134,302.46703284863037,119.12216616687316,False,False,0.0,0.0,False,0.0,0,0,0,True
13,95,0.050000000000000044,101.19164542372219,91.44075850041452,109.03006262073045,108.94899245615454,10.705370391316075,0.9549210879329919,0.0,226.77631971122048,82.37123346501889,122.12564804797871,157.69372869710318,1.1984548759758251,0.19692318174958245,0.05480380710112806,-0.16952038094740313,0.017070402131401784,0.5998663340747618,106.0,56.0,0.5283018867924528,0.0,0.0,55.28128158160182,309.1475531762394,122.12564804797871,False,False,0.0,0.0,False,0.0,0,0,0,True
