component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,76,9,0.11842105263157894,0.35526315789473684,0.20723684210526316,2,2
CU,0.2,76,9,0.11842105263157894,0.35526315789473684,0.20723684210526316,2,2
CU,0.3,76,18,0.23684210526315788,0.35526315789473684,0.20723684210526316,2,2
CU,0.4,76,27,0.35526315789473684,0.35526315789473684,0.20723684210526316,2,2
EV,0.1,76,9,0.11842105263157894,0.23684210526315788,0.16776315789473684,3,3
EV,0.2,76,9,0.11842105263157894,0.23684210526315788,0.16776315789473684,3,3
EV,0.3,76,15,0.19736842105263158,0.23684210526315788,0.16776315789473684,3,3
EV,0.4,76,18,0.23684210526315788,0.23684210526315788,0.16776315789473684,3,3
MD,0.1,76,9,0.11842105263157894,0.4342105263157895,0.256578947368421,1,1
MD,0.2,76,12,0.15789473684210525,0.4342105263157895,0.256578947368421,1,1
MD,0.3,76,24,0.3157894736842105,0.4342105263157895,0.256578947368421,1,1
MD,0.4,76,33,0.4342105263157895,0.4342105263157895,0.256578947368421,1,1
OU,0.1,76,6,0.07894736842105263,0.23684210526315788,0.1381578947368421,3,4
OU,0.2,76,9,0.11842105263157894,0.23684210526315788,0.1381578947368421,3,4
OU,0.3,76,9,0.11842105263157894,0.23684210526315788,0.1381578947368421,3,4
OU,0.4,76,18,0.23684210526315788,0.23684210526315788,0.1381578947368421,3,4
