,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,70,0.30000000000000004,83.25339476251456,82.0605128042545,82.0605128042545,177.4813639209945,8.521025476674177,19.894917277448958,3.724629373149514,23.891054313982014,88.75890372495616,0.0,1.2031520753195757,50.0,27.61568368713153,108.65382100240511,False,False,0.0,0.0,False,0.0,0,0,0,True
1,60,0.4,73.03736122863583,70.33758240364673,70.33758240364673,109.4833401856281,7.303736122863585,4.871170685658079,17.827232097859344,16.825447131387815,85.24127834849966,0.0,1.2031520753195757,50.0,34.652679229247155,90.11244903415775,False,False,0.0,0.0,False,0.0,0,0,0,True
2,58,0.42000000000000004,70.60278252101463,67.32811946464943,67.61000682411766,93.74115629077748,7.060278252101465,2.4953662902916665,31.929101413130127,11.374938228908144,82.92565648943386,0.28188735946822785,1.2031520753195757,50.0,43.30403964203827,85.42102277972553,False,False,0.0,0.0,False,0.0,0,0,0,True
3,58,0.42000000000000004,70.60278252101463,67.1126076859778,67.61000682411766,92.11322776859922,7.060278252101465,1.675209361440205,46.30554751308462,9.525949118222908,84.3513708129246,0.7792864976080862,1.2031520753195757,50.0,55.83149663130753,86.02658017436481,False,False,0.0,0.0,False,0.0,0,0,0,True
4,60,0.4,73.00608762586738,70.24082443482247,70.33758240364673,95.13958294374487,7.303736122863585,1.3215751948069219,61.871226962573296,7.948429462780391,86.91575314006809,0.8760444664323357,1.2031520753195757,50.0,69.81965642535368,88.23732833487502,False,False,0.0,0.0,False,0.0,0,0,0,True
5,60,0.4,73.03736122863583,70.19112009772549,70.33758240364673,94.76412732579718,7.303736122863585,1.2225305178932535,77.65407445252104,6.04557759473528,89.15891628666763,1.022506772353581,1.2031520753195757,50.0,83.69965204725632,90.38144680456088,False,False,0.0,0.0,False,0.0,0,0,0,True
6,60,0.4,73.03736122863583,70.1827389930858,70.33758240364673,94.70081830679878,7.303736122863585,1.1859113591248183,93.80978480201082,4.007931555115174,91.39330471286327,1.177350182914508,1.2031520753195757,50.0,97.817716357126,92.57921607198809,False,False,0.0,0.0,False,0.0,0,0,0,True
7,60,0.4,73.03736122863583,70.14183834928455,70.33758240364673,94.39186384950688,7.303736122863585,1.1721682897860946,110.06180917518434,2.2812555699032284,94.01148754130531,1.3730942372766846,1.2031520753195757,50.0,112.34306474508756,95.18365583109141,False,False,0.0,0.0,False,0.0,0,0,0,True
8,60,0.4,73.03736122863583,70.05186785547356,70.33758240364673,93.71224655001566,7.303736122863585,1.1668865347105384,126.02717459062669,0.5864938622159759,96.44162936642451,1.6588087854498443,1.2031520753195757,50.0,126.61366845284266,97.60851590113505,False,False,0.0,0.0,False,0.0,0,0,0,True
9,60,0.4,73.03736122863583,69.9110889306653,70.33758240364673,92.64883355036635,7.303736122863585,1.1647441048541816,141.3099394986293,0.0,99.90154332879533,2.085302258431266,1.2031520753195757,50.0,141.3099394986293,101.0662874336495,False,False,0.0,0.0,False,0.0,0,0,0,True
10,60,0.4,73.03736122863583,69.61360374098874,70.33758240364673,90.40169593132244,7.303736122863585,1.163885891068293,154.70806529585863,0.0,102.92828553173882,2.8092809210892487,1.2031520753195757,50.0,154.70806529585863,104.09217142280711,False,False,0.0,0.0,False,0.0,0,0,0,True
11,60,0.4,73.03736122863583,68.87205750214454,70.33758240364673,87.49509633989611,7.303736122863585,1.163565258568109,165.51665393693463,0.0,104.8455496313538,4.274805822591431,1.2031520753195757,50.0,165.51665393693463,106.00911488992192,False,False,0.0,0.0,False,0.0,0,0,0,True
12,60,0.4,73.03736122863583,67.18645834361104,70.33758240364673,83.37111166597076,7.303736122863585,1.1634448953744387,172.45680634620348,0.0,104.81763093820987,7.425929882627119,1.2031520753195757,50.0,172.45680634620348,105.98107583358431,False,False,0.0,0.0,False,0.0,0,0,0,True
13,60,0.4,72.90371659006956,66.13596095916489,70.33758240364673,80.77617754125654,7.303736122863585,1.1633994953321611,177.09970229356873,0.0,103.51482189084824,11.627551327108947,1.197368527864819,50.0,177.09970229356873,104.6782213861804,False,False,0.0,0.0,False,0.0,0,0,0,True
14,60,0.4,72.98513492893397,65.94121204871729,70.33758240364673,79.96359440380807,7.303736122863585,1.1633822886939285,180.9583113413342,0.0,101.96190403689742,16.02392168203839,1.1916423405774712,50.0,180.9583113413342,103.12528632559135,False,False,0.0,0.0,False,0.0,0,0,0,True
15,60,0.4,72.88818081411047,64.99576697867823,70.33758240364673,78.43863163389742,7.303736122863585,1.163375736110959,183.48008033686764,0.0,99.61897486273149,21.36573710700688,1.1916423405774712,50.0,183.48008033686764,100.78235059884246,False,False,0.0,0.0,False,0.0,0,0,0,True
16,60,0.4,72.60911068259655,63.785389546479045,70.33758240364673,76.48634420849723,7.303736122863585,1.1633732288238534,184.38821177187194,0.0,96.08313951436983,27.917929964174554,1.1916423405774712,50.0,184.38821177187194,97.24651274319369,False,False,0.0,0.0,False,0.0,0,0,0,True
17,60,0.4,72.27606630915471,63.810100135894274,70.33758240364673,75.48124775186858,7.303736122863585,1.163372264844407,184.64574687441507,0.0,92.66043373891098,34.445412231927016,1.180664405595423,50.0,184.64574687441507,93.8238060037554,False,False,0.0,0.0,False,0.0,0,0,0,True
