,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,69,0.31000000000000005,93.53770255148203,98.51624396543662,98.51624396543662,233.2707744811162,9.538226833740193,10.358395003092733,33.391352078121,28.065902348928848,98.91951210519264,0.0,1.1165266753491745,50.0,61.45725442704985,109.27790710828538,False,False,0.0,0.0,False,0.0,0,0,0,True
1,68,0.31999999999999995,93.99991662236714,97.00553729091823,97.00553729091823,150.91694187503003,9.399991662236712,2.9661785783868955,74.30960175320267,23.9596876511219,100.38491570281582,0.0,1.1165266753491745,50.31211016419461,98.26928940432457,103.35109428120272,False,False,0.0,0.0,False,0.0,0,0,0,True
2,70,0.30000000000000004,96.26040421824233,100.18957944209035,100.22591726184356,148.6691443089085,9.676462005243673,1.453513107306814,117.36628045510477,21.43201238720182,104.61861527744773,0.03633781975321604,1.1165266753491745,50.54281624982348,138.79829284230658,106.07212838475455,False,False,0.0,0.0,False,0.0,0,0,0,True
3,70,0.30000000000000004,96.76462005243677,99.48513670846472,100.22591726184356,136.836315461713,9.676462005243673,1.1055194324317257,150.32650294507522,16.92621989803665,105.7845136792277,0.7771183731320672,1.1165266753491745,50.70078610397519,167.25272284311188,106.89003311165942,False,False,0.0,0.0,False,0.0,0,0,0,True
4,71,0.29000000000000004,97.5329213049119,100.31880429924857,101.93559055825054,125.21590469100182,9.814697176747154,0.9930982098429706,171.81609604505002,12.68703752864651,107.50752647387057,2.3939046321340376,1.1165266753491745,50.743422415182074,184.50313357369652,108.50062468371354,False,False,0.0,0.0,False,0.0,0,0,0,True
5,71,0.29000000000000004,98.1285071415629,97.91777575137033,101.93559055825054,115.65527314054272,9.814697176747154,0.9698440618755753,183.7739785481802,8.860968682310482,106.71020798029636,6.411719439014255,1.1165266753491745,50.743422415182074,192.63494723049067,107.68005204217194,False,False,0.0,0.0,False,0.0,0,0,0,True
6,71,0.29000000000000004,97.14578866398189,94.2880792628973,101.93559055825054,107.66190057877053,9.814697176747154,0.9630055973744853,189.03584571350382,5.565402231066435,103.20086438672195,14.059230734367505,1.1165266753491745,50.743422415182074,194.60124794457025,104.16386998409644,False,False,0.0,0.0,False,0.0,0,0,0,True
7,71,0.29000000000000004,95.83318049235012,91.66846325804798,101.93559055825054,102.9946115098781,9.814697176747154,0.9608291450614701,191.07923024356816,3.1606707774656155,99.52007542511146,24.326358034570074,1.1110825359031824,50.743422415182074,194.23990102103377,100.48090457017292,False,False,0.0,0.0,False,0.0,0,0,0,True
8,71,0.29000000000000004,94.16656656968293,88.73111884537653,101.93559055825054,98.14096749517377,9.814697176747154,0.9600379307567439,189.98830472998236,2.1532462037773463,95.63318638414326,37.53082974744408,1.10563839645719,50.743422415182074,192.1415509337597,96.5932243149,False,False,0.0,0.0,False,0.0,0,0,0,True
9,71,0.29000000000000004,92.32403877882855,88.01643166894166,101.93559055825054,95.55302505339083,9.814697176747154,0.95973752334293,188.1255507024461,2.020008610535564,92.31791864654926,51.44998863675295,1.0904575617921455,50.743422415182074,190.14555931298167,93.27765616989218,False,False,0.0,0.0,False,0.0,0,0,0,True
10,70,0.30000000000000004,90.95085260449135,88.09911518187616,100.66601275927215,95.05137748640696,9.676462005243673,0.9499102636394955,187.2167442254815,1.6207208551144383,90.40025010089666,64.01688621414895,1.0855574894714821,50.743422415182074,188.83746508059593,91.35016036453615,False,False,0.0,0.0,False,0.0,0,0,0,True
11,70,0.30000000000000004,90.1914058382655,88.12552440818195,100.66601275927215,92.69476327337898,9.676462005243673,0.9472188205084227,184.69540776127667,1.6134262192160773,88.12812660803702,76.55737456523916,1.0609729583746883,50.743422415182074,186.30883398049275,89.07534542854545,False,False,0.0,0.0,False,0.0,0,0,0,True
12,69,0.31000000000000005,89.07089247105274,90.66713779529653,99.31463929482098,94.97200897991783,9.538226833740193,0.9366956393216151,185.63953678755533,1.469670297226401,89.71258506470532,85.20487606476361,1.0559749820334294,50.743422415182074,187.10920708478173,90.64928070402694,False,False,0.0,0.0,False,0.0,0,0,0,True
13,69,0.31000000000000005,89.83722400749619,91.59886036030855,99.31463929482098,95.5129740321174,9.538226833740193,0.9337978435883919,186.38944818130147,1.1859190761165848,90.89080946129903,92.92065499927605,1.0510749097127658,50.743422415182074,187.57536725741807,91.82460730488742,False,False,0.0,0.0,False,0.0,0,0,0,True
14,69,0.31000000000000005,90.20636518757144,92.8873066654796,99.31463929482098,95.9453817690449,9.538226833740193,0.9329114042355079,187.22336075899213,0.9815175280909392,91.98320048554845,99.34798762861742,1.0416642048011933,50.743422415182074,188.20487828708306,92.91611188978396,False,False,0.0,0.0,False,0.0,0,0,0,True
15,69,0.31000000000000005,90.88358401942878,95.20873766597681,99.31463929482098,97.41432834980861,9.538226833740193,0.9326134278678596,188.8703784642414,0.9307287690528019,94.04627222596639,103.4538892574616,1.0320980545487903,50.743422415182074,189.8011072332942,94.97888565383425,False,False,0.0,0.0,False,0.0,0,0,0,True
16,68,0.31999999999999995,91.60749549425265,98.36268198898955,97.95090007598452,100.64133645233039,9.399991662236713,0.9227785122068539,193.1901595948466,0.8053159148449822,98.51389245624473,103.04210734445655,1.0320980545487903,50.743422415182074,193.99547550969157,99.43667096845158,False,False,0.0,0.0,False,0.0,0,0,0,True
17,68,0.31999999999999995,92.42033866416479,95.7825050948986,97.95090007598452,98.93589714277765,9.399991662236713,0.9200973240906236,195.10625863409552,0.47558554373975215,98.53046092018202,105.21050232554246,1.0416642048011933,50.743422415182074,195.58184417783528,99.45055824427264,False,False,0.0,0.0,False,0.0,0,0,0,True
18,68,0.31999999999999995,92.26103614739198,94.61636581306135,97.95090007598452,96.80823370345858,9.399991662236713,0.9192826233018488,195.10358076166955,0.16760605144269736,96.8453926367816,108.54503658846565,1.0320980545487903,50.743422415182074,195.27118681311225,97.76467526008345,False,False,0.0,0.0,False,0.0,0,0,0,True
