component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,315,0,0.0,0.01904761904761905,0.0071428571428571435,4,4
CU,0.2,315,0,0.0,0.01904761904761905,0.0071428571428571435,4,4
CU,0.3,315,3,0.009523809523809525,0.01904761904761905,0.0071428571428571435,4,4
CU,0.4,315,6,0.01904761904761905,0.01904761904761905,0.0071428571428571435,4,4
EV,0.1,315,0,0.0,0.047619047619047616,0.02619047619047619,3,3
EV,0.2,315,6,0.01904761904761905,0.047619047619047616,0.02619047619047619,3,3
EV,0.3,315,12,0.0380952380952381,0.047619047619047616,0.02619047619047619,3,3
EV,0.4,315,15,0.047619047619047616,0.047619047619047616,0.02619047619047619,3,3
MD,0.1,315,21,0.06666666666666667,0.2571428571428571,0.17142857142857143,1,1
MD,0.2,315,45,0.14285714285714285,0.2571428571428571,0.17142857142857143,1,1
MD,0.3,315,69,0.21904761904761905,0.2571428571428571,0.17142857142857143,1,1
MD,0.4,315,81,0.2571428571428571,0.2571428571428571,0.17142857142857143,1,1
OU,0.1,315,6,0.01904761904761905,0.11428571428571428,0.06904761904761905,2,2
OU,0.2,315,18,0.05714285714285714,0.11428571428571428,0.06904761904761905,2,2
OU,0.3,315,27,0.08571428571428572,0.11428571428571428,0.06904761904761905,2,2
OU,0.4,315,36,0.11428571428571428,0.11428571428571428,0.06904761904761905,2,2
