,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,112.38599772755471,108.23583325456507,108.23583325456507,223.04963757217544,11.238599772755473,0.0,18.81977159042763,11.082923641427032,48.91413876115649,109.32717628317789,0.0,1.1156297706749978,0.07517553585780012,0.01915257125190492,-1.0,0.8092400861386266,2.0,62.0,0.0,0.0,0.0,0.0,50.0,59.997062402583516,128.1469478736055,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,112.38599772755471,108.20810379181849,108.23583325456507,160.14859397585641,11.238599772755473,0.0,5.319886288397834,34.28569086078868,52.340108415150326,110.07578877643331,0.02772946274657251,1.1236086786545718,0.08075513016296491,0.022900198864571873,-0.9999051651433264,0.39882511515578345,1.9992642844016806,91.0,0.0,0.0,0.0,0.0,50.0,86.625799275939,115.39567506483115,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,112.38599772755471,105.14784787592758,108.23583325456507,149.56473334004733,11.238599772755473,0.0,3.230027055286131,59.65083187050062,55.82042487547824,108.35721950955765,3.115714841384049,1.1311771839890414,0.08627069862202803,0.02621595140123508,-0.9897764626694373,0.19966465228445038,1.9169858240905533,103.0,0.0,0.0,0.0,0.0,50.12154342780131,115.47125674597885,111.58724656484378,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,112.38599772755471,104.13287430133978,108.23583325456507,147.74906253830906,11.238599772755473,0.0,2.6506599759797345,85.95750232396719,61.40920648621427,108.10544840642302,7.218673794609334,1.1383577945093903,0.09170117576856573,0.028994582465737755,-0.9771166699226385,0.11431477278453768,1.8276298919900378,108.0,0.0,0.0,0.0,0.0,50.491229786088454,147.36670881018148,110.75610838240276,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,112.38599772755471,102.06923254396257,108.23583325456507,142.70457920933836,11.238599772755473,0.0,2.4070337360590957,108.81521112191513,67.8969294959369,106.79603494622958,13.385274505211806,1.1452071988334018,0.09705328550204695,0.03127010487228221,-0.9579067560190125,0.05668906131017813,1.7226723435185272,109.0,0.0,0.0,0.0,0.0,51.1488994830018,176.71214061785201,109.20306868228867,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,112.38599772755471,100.41762373306865,108.23583325456507,138.59329405083105,11.238599772755473,0.0,2.2862801194488176,128.77369180168597,76.11977435054513,105.61519942673519,21.2034840267082,1.1517475908304382,0.10236280901700807,0.03312108768412456,-0.9329067474657773,0.033348713666494945,1.6280574637533927,109.0,0.0,0.0,0.0,0.0,52.153172524113195,204.8934661522311,107.901479546184,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,112.38599772755471,98.40791594305186,108.23583325456507,133.26511930674002,11.238599772755473,0.0,2.2288465169301754,144.41642912350184,87.22908206052094,105.17591823452715,31.03140133822139,1.1580126348642714,0.10821409530841516,0.03466455772278431,-0.9000386736078887,0.03480180887435618,1.5438343654570048,110.0,0.0,0.0,0.0,0.0,53.582805094463055,231.64551118402278,107.40476475145732,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,112.38599772755471,97.09805146055645,108.23583325456507,129.8383840765947,11.238599772755473,0.0,2.1977890539472202,157.40190864332322,100.4498284383777,105.350210530554,42.16918313222999,1.1641449769983865,0.1139318364207168,0.03625859761447135,-0.8611456089089863,0.034500583148534394,1.4801481938240753,109.0,0.0,0.0,0.0,0.0,55.56072946554432,257.8517370817009,107.54799958450121,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,112.38599772755471,95.52646858788454,108.23583325456507,125.56439438567945,11.238599772755473,0.0,2.180616380797358,166.7438052062778,115.06577574616733,104.99939471984747,54.87854779891051,1.170134240286942,0.11950560737972848,0.03791046965297056,-0.8143905490631946,0.036927104164743645,1.4284116035762793,108.0,0.0,0.0,0.0,0.0,58.17579998788832,281.8095809524451,107.18001110064483,False,False,0.0,0.0,False,0.0,0,0,0,True
9,100,0.0,112.38599772755471,94.49959084622789,108.23583325456507,122.75968805049057,11.238599772755473,0.0,2.171138680548574,173.7321149590367,131.34210106078248,104.9109370929713,68.6147902072477,1.1759644320924436,0.12491857995587967,0.03963779084268483,-0.7616467860502807,0.03436969027731883,1.3902762972099822,107.0,0.0,0.0,0.0,0.0,61.506260332745406,305.0742160198192,107.08207577351988,False,False,0.0,0.0,False,0.0,0,0,0,True
10,87,0.13,112.38599772755471,93.92072955946055,108.23583325456507,121.15398999238924,11.238599772755473,0.0,2.1659111796364723,179.45061509706983,96.2447883598274,96.18276966672236,60.03810706022816,1.1816282982183672,0.13016271911633634,0.04145687469145252,-0.7050114162196339,0.028937790171088683,1.3624318733401872,107.0,0.0,0.0,0.1,0.0,33.908882342516705,275.6954034568972,98.34868084635883,False,False,0.0,0.0,False,0.0,1,0,1,True
11,100,0.0,112.38599772755471,90.22799750354578,110.12189513561658,119.95275585646357,11.238599772755473,0.0,2.1630271334752678,184.2415496707038,116.08336620028416,99.7242961038344,79.93200469229899,1.187136168231462,0.13524606921395751,0.043398153655349186,-0.7371763110538117,0.06225028467398937,1.5048224368676484,108.0,0.0,0.0,0.0,1.0,36.436303880432554,300.324915870988,101.88732323730967,False,False,0.0,0.0,False,0.0,0,0,0,True
12,81,0.18999999999999995,106.76669784117698,88.68077443212782,104.62796220279132,114.47088089614678,10.6766697841177,0.18193787260031552,2.1404469003214386,189.75748883448907,73.9208947595153,89.13430236788957,65.97554340269672,1.1924242755280001,0.14009364945592498,0.04561882471143253,-0.6771425167706141,0.06036301598924426,1.4812212218240774,106.0,0.0,0.0,0.1,0.0,5.410844131067407,263.67838359400434,91.27474926821101,False,False,0.0,0.0,False,0.0,1,0,1,True
13,97,0.030000000000000027,84.53114129562492,71.71733754292549,106.02862473022624,87.56799241470144,10.901441779572808,0.1091627235601893,1.5536040715816404,190.15191753521302,67.76705884404146,82.83788448973104,100.28683058999746,1.1976219975274285,0.14482795098866474,0.048102716345521386,-0.6271830704163258,0.21084279927295055,1.0641956859931239,63.0,63.0,1.0,0.0,1.0,7.02794036780653,257.91897637925445,84.39148856131268,False,False,0.0,0.0,False,0.0,0,0,0,True
14,97,0.030000000000000027,77.52984173973005,68.23757982210606,105.18978911940336,81.50534345861533,10.901441779572808,0.1091627235601893,1.0654528839070159,191.6146652806104,62.03202404099303,78.43240898636873,137.23903988729478,1.2018528120066565,0.14862143852128634,0.050640715306774976,-0.4213045728694843,0.19515476152793873,0.7110928680743183,61.0,61.0,1.0,0.0,0.0,8.544694657301198,253.64668932160345,79.49786187027574,False,False,0.0,0.0,False,0.0,0,0,0,True
15,96,0.040000000000000036,74.86655009483162,65.87907765376683,103.25765988104003,78.83040426739711,10.789055781845255,0.1455502980802524,0.45653555483623165,125.8556326575378,57.204049444016114,42.414031344260344,174.61762211456804,1.2048357802413199,0.1512170768622353,0.053153854507574316,-0.18947730545735547,0.16988686044015014,0.4907186030675096,56.0,56.0,1.0,0.0,0.0,2.572234013945792,183.0596821015539,42.87056689909657,False,True,33.2455445923703,0.43677408029569864,False,0.0,25,25,0,True
