wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,348.0,19.25287356321839,3.3723816776268607,5.147915304752384,12.388181215801849,14.0
wave2,360.0,64.16666666666667,2.3923061433210067,3.3477236481145507,4.27811260426334,11.0
