metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,19.25287356321839,64.16666666666667,44.913793103448285
Imax_median,3.3723816776268607,2.354962321740465,-1.0174193558863958
RI_shrink_mean,8.834370790314164,28.437626048444525,19.60325525813036
bad_run_pct,3.3333333333333335,0.0,-3.3333333333333335
