,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,97.33878667726725,108.53560541270406,108.53560541270406,241.19909449416366,9.733878667726726,0.0,2.0502268410029334,34.299424404067466,37.30837929120807,105.08301695293385,0.0,1.0783043347370391,0.1993992491067667,0.02589902281480459,-1.0,0.7338043678849104,2.0,109.0,0.0,0.0,0.0,0.0,50.0,71.60780369527554,107.13324379393678,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,97.33878667726725,108.53560541270406,108.53560541270406,154.15538978230552,9.733878667726726,0.0,0.19242849966219167,80.65502831904527,30.82298729455325,108.2169532874278,0.0,1.0853770962774898,0.20709742843569953,0.027635627252245495,-1.0,0.2800251231644024,2.0,108.0,0.0,0.0,0.0,0.0,50.809351910705175,111.47801561359853,108.40938178708998,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,97.33878667726725,108.53560541270406,108.53560541270406,153.1354460599752,9.733878667726726,0.0,0.008385981339860127,129.211329466643,25.522421037569128,113.49261345912532,0.0,1.0922445202442606,0.214564816699136,0.02939391852220868,-1.0,0.12978122074743165,2.0,107.0,0.0,0.0,0.0,0.0,51.397290534560604,154.73375050421214,113.50099944046518,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,97.33878667726725,108.53560541270406,108.53560541270406,151.22298108159615,9.733878667726726,0.0,0.0,177.64399711077422,21.957204556782173,121.41123620913514,0.0,1.0989438082551057,0.22184523537086723,0.031149589743560666,-1.0,0.0645847570027859,2.0,107.0,0.0,0.0,0.0,0.0,51.787842892067836,199.60120166755638,121.41123620913514,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,97.33878667726725,108.5282417312352,108.53560541270406,141.62536550398238,9.733878667726726,0.0,0.0,218.09579199584047,17.78032612768278,129.55483900248555,0.007363681468858019,1.1054979790428234,0.22896856444245692,0.0328640774099388,-0.9999408472609069,0.03312399415919983,1.999758933839533,106.0,0.0,0.0,0.0,0.0,52.027435415746794,235.87611812352324,129.55483900248555,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,97.33878667726725,104.03394471524268,108.53560541270406,124.1727507567601,9.733878667726726,0.0,0.0,242.438270943371,13.978962450620463,133.8409850881109,4.50902437893023,1.1119049270663321,0.23593269428579217,0.03453459533995181,-0.9614545278334866,0.03685812155075863,1.862599659204441,106.0,0.0,0.0,0.0,0.0,52.094727356237,256.41723339399147,133.8409850881109,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,97.33878667726725,95.56359360667186,108.53560541270406,110.93102184225737,9.733878667726726,0.0,0.0,254.34737133731468,14.955527618328183,134.20409918133194,17.48103618496243,1.1178685076631871,0.2424260465206105,0.03598287821303338,-0.8425012984998936,0.08803319426379909,1.5577939612319445,108.0,0.0,0.0,0.0,0.0,52.094727356237,269.3028989556429,134.20409918133194,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,97.33878667726725,92.66548476454423,108.53560541270406,106.67907490234327,9.733878667726726,0.0,0.0,262.39999501532515,20.049185630498272,135.92363500237326,33.35115683312226,1.122842028446716,0.24782826114981682,0.03732860372837134,-0.683793370862644,0.07635179907008724,1.3313136804395511,108.0,0.0,0.0,0.0,0.0,52.094727356237,282.4491806458234,135.92363500237326,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,97.33878667726725,90.8278195639458,108.53560541270406,103.85818106400485,9.733878667726726,0.0,0.0,267.8991315258819,27.508092734286322,138.17713990257377,51.05894268188052,1.1265885035038041,0.2518708909647751,0.03867950805172947,-0.4960508314954722,0.06047506968747095,1.1735986828137288,109.0,0.0,0.0,0.0,0.0,52.21183270940631,295.4072242601682,138.17713990257377,False,False,0.0,0.0,False,0.0,0,0,0,True
9,96,0.040000000000000036,93.44523521017655,86.71830340858685,104.54873156015573,97.60154755190895,9.344523521017658,0.3684137985757556,0.0,271.23873934850053,32.17071492804108,137.29489129549268,68.88937083344939,1.1289397098306309,0.2543631266525349,0.040196254165166354,-0.2892571295187304,0.07475413388738583,1.0384441995523914,106.0,0.0,0.0,0.0,0.0,52.56849233095689,303.4094542765416,137.29489129549268,False,False,0.0,0.0,False,0.0,0,0,0,True
10,94,0.06000000000000005,91.49845947663123,83.65270431550408,102.58106043934106,94.1913797380278,9.149845947663124,0.5526206978636334,0.0,273.23632544744,32.896891953983264,131.04844252527232,87.81772695728634,1.1297762053822578,0.2551385823911175,0.04232498146839011,-0.05786796822300081,0.07601554017561662,0.8417231300216242,100.0,0.0,0.0,0.0,0.0,53.084192440852874,306.1332174014232,131.04844252527232,False,False,0.0,0.0,False,0.0,0,0,0,True
11,89,0.10999999999999999,86.63152014276787,79.48684777551004,95.90229735152693,89.39066683630446,8.663152014276786,1.013137946083328,0.0,275.39264929819547,35.321117405994436,127.00341144560548,104.23317653330324,1.1288889100109047,0.2539497536526142,0.04511995376150587,0.18405643188188595,0.09013831335644491,0.6265746443274003,86.0,0.0,0.0,0.0,0.0,53.649443651790726,310.7137667041899,127.00341144560548,False,False,0.0,0.0,False,0.0,0,0,0,True
12,87,0.13,84.68474440922253,77.16209230915706,94.02075368340743,86.53620759164566,8.468474440922252,1.1973448453712057,0.0,276.72336621394754,37.99567371517606,122.39846776859711,121.0918379075536,1.1261557778842743,0.25077623726392845,0.047094657070823394,0.4380959789609119,0.07810020653658727,0.4946786427320946,86.0,0.0,0.0,0.0,0.0,54.31193237948159,314.7190399291236,122.39846776859711,False,False,0.0,0.0,False,0.0,0,0,0,True
13,77,0.22999999999999998,74.9508657414958,69.23320470895162,83.18012732178624,77.30670997648102,7.49508657414958,2.118379341810595,0.0,278.65500719743113,40.31978754882298,118.81299516582138,135.03876052038822,1.1215313250281223,0.24554402335790027,0.048298381580542636,0.7239884400536303,0.14159907463532875,0.41251598168337295,81.0,0.0,0.0,0.0,0.0,55.082276476739914,318.97479474625413,118.81299516582138,False,False,0.0,0.0,False,0.0,0,0,0,True
14,70,0.30000000000000004,68.13715067408708,64.01359735006761,75.96532495166011,71.03995413269662,6.813715067408709,2.7631034893181674,0.0,281.23439953265654,41.75970415693206,115.47962069025857,146.99048812198072,1.114828757935842,0.23804892197000446,0.048947216848091245,1.019533102948274,0.14999002084984833,0.35987944220646145,73.0,0.0,0.0,0.0,0.0,55.944655951612624,322.9941036895886,115.47962069025857,False,False,0.0,0.0,False,0.0,0,0,0,True
15,65,0.35,63.270211340223725,60.46354088476643,70.35894693662068,66.56127358540047,6.327021134022374,3.223620737537862,0.0,284.3138822447559,44.6868385513678,114.44688497920994,156.88589417383497,1.1060223733127243,0.2282287441139344,0.04934023440900931,1.3041955446274194,0.13648678845885656,0.3254652804353935,68.0,0.0,0.0,0.0,0.0,56.86856716825136,329.0007207961237,114.44688497920994,False,False,0.0,0.0,False,0.0,0,0,0,True
16,60,0.4,58.40327200636037,56.96094050426914,65.11313567285153,62.087458997769396,5.840327200636037,3.6841379857575562,0.0,287.91492799304484,46.024039837356554,112.60224871090188,165.03808934241735,1.0952408568710514,0.21624324027068811,0.049526177221104487,1.5838220300982788,0.13095860169144807,0.295538445656947,62.0,0.0,0.0,0.0,0.0,57.89426451332117,333.9389678304014,112.60224871090188,False,False,0.0,0.0,False,0.0,0,0,0,True
17,57,0.43000000000000005,55.48310840604234,55.1493065155232,62.0601850129813,59.41155587279427,5.548310840604233,3.960448334689373,0.0,291.89552158333953,48.25893193651997,112.13951218753176,171.94896783987548,1.0825484022123923,0.20214665211184707,0.0494397757407016,1.8245040861735262,0.10359547993169031,0.27791260087025516,61.0,0.0,0.0,0.0,0.0,58.972029762002386,340.1544535198595,112.13951218753176,False,False,0.0,0.0,False,0.0,0,0,0,True
18,55,0.44999999999999996,53.536332672497004,54.21946488897136,59.50675765781208,57.63383352355899,5.353633267249699,4.144655233977251,0.0,296.1878243834209,51.9025445526642,113.37283403646246,177.23626060871618,1.0683093739285463,0.1863129894398833,0.04955490514006973,2.017075344526668,0.07382690894901742,0.26706120839267705,62.0,0.0,0.0,0.0,0.0,60.1261881130282,348.0903689360851,113.37283403646246,False,False,0.0,0.0,False,0.0,0,0,0,True
19,50,0.5,48.66939333863363,50.78575428695458,54.26094639404293,53.19914563678292,4.866939333863363,4.605172482196945,0.0,301.08109151862544,52.37038351690292,112.23284489780131,180.7114527158045,1.0529058961050815,0.16921071541897756,0.049547588401615626,2.2318370847503655,0.10147386110402008,0.24737038136817785,55.0,0.0,0.0,0.0,0.0,61.39682918021398,353.45147503552835,112.23284489780131,False,False,0.0,0.0,False,0.0,0,0,0,True
20,50,0.5,48.66939333863363,51.625973400068,54.26094639404293,53.2151866276691,4.866939333863363,4.605172482196945,0.0,306.1528923088087,54.78948051542598,113.03993166280688,183.34642570977948,1.0361749473654578,0.15064001560680457,0.04928902113021599,2.3456178941978494,0.04104623832540731,0.24725796666395494,60.0,0.0,0.0,0.0,0.0,62.68769336890358,360.94237282423467,113.03993166280688,False,False,0.0,0.0,False,0.0,0,0,0,True
