wave,iter,targets_path,rows,nroy_pct,Imax_median,Imax_p95
5,0,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\waves\wave_04\targets_for_wave_final.json,750.0,92.80000000000001,2.6243813949397516,2.76973456074476
5,1,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\waves\wave_05\targets_tuned_iter1.json,750.0,55.60000000000001,2.733654767016506,2.886672148065509
