wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,475.0,31.57894736842105,3.193056137116608,4.761609858946251,7.95716077309054,12.0
wave2,480.0,55.00000000000001,2.574729873190973,3.0310656780859033,6.815989852072772,12.0
