component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,225,0,0.0,0.02666666666666667,0.006666666666666667,4,4
CU,0.2,225,0,0.0,0.02666666666666667,0.006666666666666667,4,4
CU,0.3,225,0,0.0,0.02666666666666667,0.006666666666666667,4,4
CU,0.4,225,6,0.02666666666666667,0.02666666666666667,0.006666666666666667,4,4
EV,0.1,225,0,0.0,0.04,0.016666666666666666,3,3
EV,0.2,225,0,0.0,0.04,0.016666666666666666,3,3
EV,0.3,225,6,0.02666666666666667,0.04,0.016666666666666666,3,3
EV,0.4,225,9,0.04,0.04,0.016666666666666666,3,3
MD,0.1,225,9,0.04,0.30666666666666664,0.18666666666666665,1,1
MD,0.2,225,36,0.16,0.30666666666666664,0.18666666666666665,1,1
MD,0.3,225,54,0.24,0.30666666666666664,0.18666666666666665,1,1
MD,0.4,225,69,0.30666666666666664,0.30666666666666664,0.18666666666666665,1,1
OU,0.1,225,3,0.013333333333333334,0.21333333333333335,0.11666666666666667,2,2
OU,0.2,225,21,0.09333333333333334,0.21333333333333335,0.11666666666666667,2,2
OU,0.3,225,33,0.14666666666666667,0.21333333333333335,0.11666666666666667,2,2
OU,0.4,225,48,0.21333333333333335,0.21333333333333335,0.11666666666666667,2,2
