metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,6.534,,0.9,25.0,42.693155999999995,16.540000000000074,seed_replicates,120,True,
Output_mean,80.0,10.0,13.068,,0.9,100.0,170.77262399999998,30.5011982691625,seed_replicates,120,True,
Consumption_mean,80.0,10.0,13.068,,0.9,100.0,170.77262399999998,31.958299607195716,seed_replicates,120,True,
AvgPrice_mean,1.05,0.05,0.07623,,0.9,0.0025000000000000005,0.005811012900000001,0.0004888216483080206,seed_replicates,120,True,
DefaultsHH_rate,0.004,0.002,0.0029700000000000004,,0.9,4e-06,8.820900000000002e-06,2.0981481481480995e-06,seed_replicates,120,True,
BankFailed_share,0.0,0.01,0.0099,,0.9,0.0001,9.801000000000002e-05,0.0,seed_replicates,120,True,
BankResolved_share,0.05,0.03,0.04950000000000001,,0.9,0.0009,0.002450250000000001,0.0014606481481481486,seed_replicates,120,True,
BankResolutionHaircut_mean,0.02,0.01,0.0198,,0.9,0.0001,0.0003920400000000001,0.00018350590448253042,seed_replicates,120,True,
BankBailedOut_share,0.02,0.02,0.0297,,0.9,0.0004,0.0008820900000000001,0.00016203703703703687,seed_replicates,120,True,
BankBailoutAmount_mean,0.2,0.2,0.22968000000000005,,0.9,0.04000000000000001,0.052752902400000024,0.04601188800652135,seed_replicates,120,True,
Transfers_mean,6.5,2.0,2.2968,,0.9,4.0,5.275290240000001,0.22102287443100319,seed_replicates,120,True,
HH_Deposit_mean,1.5,1.0,1.1484,,0.9,1.0,1.3188225600000003,0.06894916398616015,seed_replicates,120,True,
Bank_Equity_mean,10.0,7.5,7.662600000000001,,0.9,56.25,58.71543876000002,14.686823898249827,seed_replicates,120,True,
PriceDispersion_mean,0.1,0.06,0.1188,,0.9,0.0036,0.014113440000000001,0.00043182672439150133,seed_replicates,120,False,
InventoryGap_mean,0.0,0.25,0.34650000000000003,,0.9,0.0625,0.12006225000000002,0.023067313765135437,seed_replicates,120,False,
CreditRejections_mean,80.0,10.0,19.8,,0.9,100.0,392.04,455.9601481481484,seed_replicates,120,False,
FirmDowntimeShare_mean,0.05,0.04,0.06930000000000001,,0.9,0.0016,0.004802490000000002,0.0,seed_replicates,120,False,
