param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.5819969847284121,0.727164618428584,0.5819969847284121,0.727164618428584,58.523533228522304
alpha_std,0.03,0.13,0.0764934806640946,0.1059925652225462,0.0764934806640946,0.1059925652225462,70.5009154415484
wage,0.9,1.45,0.9787501024817532,1.2563232799393016,0.9787501024817532,1.2563232799393016,49.532149553173014
productivity,0.95,1.95,1.011293471420866,1.3120837857047172,1.011293471420866,1.3120837857047172,69.92096857161488
loan_rate,0.012,0.073,0.0154367921618968,0.030481365662381,0.0154367921618968,0.030481365662381,75.33676475330459
deposit_rate,0.001,0.028,0.0071066368819831,0.0247213840606152,0.0071066368819831,0.0247213840606152,34.76019563469593
bank_credit_multiplier,4.2,11.5,4.681076346563716,5.91947115009207,4.681076346563716,5.91947115009207,83.03568762289927
hh_debt_cap_multiplier,2.1,4.8,2.2785087078398774,3.017546289670717,2.2785087078398774,3.017546289670717,72.62823770996889
firm_debt_cap_multiplier,1.6,4.8,2.229403025593095,3.907797990875272,2.229403025593095,3.907797990875272,47.55015733493195
adaptation_rate,0.25,0.95,0.4715463541372877,0.711975441923782,0.4715463541372877,0.711975441923782,65.65298745907224
price_elasticity,0.95,2.9,1.146744413537455,2.8274746270892197,1.146744413537455,2.8274746270892197,13.8087069973454
skill_wage_weight,0.03,0.49,0.2312091583268686,0.2789245640611755,0.2312091583268686,0.2789245640611755,89.62708570993328
demand_smoothing,0.06,0.35,0.0677705344788971,0.3370925043479266,0.0677705344788971,0.3370925043479266,7.130355217576023
