alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,AvgMarkup_mean,PriceDispersion_mean,InventoryGap_mean,SalesForecastError_mean,InventoryTurnover_mean,CreditRequests_mean,CreditRejections_mean,CreditRejectionRate_mean,FirmDowntimeShare_mean,ReentryCount_mean,UnemploymentTransfers_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,bad_run,error,nroy,I_max,score,validated_steps,validated_seeds
0.6594667927590734,0.0876374580659157,1.031490392123116,1.0497919990610096,0.0346373508203809,0.0168217618751498,10.415539546228862,2.94652103920724,2.987012999154941,0.4729001541840884,1.9473219453396924,0.1381586457175342,0.1563136558971373,0.2518012953868754,0.693136373430846,0.1362693648745724,1.834974154030501,0.4958866688277434,8.247787067631073,7.693557451605026,0.4946698675416162,1.361244910769059,2.6379783775040293,0.3772247913957516,0.6059611193436134,0.1941975612691425,0.2330900694483931,2.220916007061572,0.2656659654935652,0.1337686530627101,0,88.76666666666667,0.1123333333333333,91.990319646811,98.46299063889788,9.156196380746197,1.1100151259811646,0.1197002967750117,0.1150562212496355,0.1423108314846031,0.0192802648389311,0.4146091924403477,94.13333333333334,25.266666666666666,0.2736652712767357,0.0,0.0,1.5026678694044442,105.2545531261642,1.1789562183676254,1.633146070137382,10.040093377102435,0.0,0.0,0.0,0.0046374371479865,0.0,0.0,0.1,0.1,0.0,1.0,0.002590909090909,0.0004545454545454,1.0,0.0,0.0454545454545454,0.0,False,,True,1.854364751198113,8.209350152023392,500,"0,1,2"
0.6654289740408715,0.0823595686613146,1.008316907339008,1.160329064860786,0.0339048946052581,0.0096601396305415,10.983616885243675,3.27427930386162,3.678279814799668,0.6223578410864796,1.9820716586914056,0.3514219587898463,0.1391323111156983,0.2642658929476689,0.70311529750852,0.0984548167400439,1.9614790175673709,0.3678218145526485,9.071442977325017,5.741082993848787,0.4508879095773331,1.4488281598830222,2.558072135409758,0.5231536793708687,0.3251374310205634,0.1509619285809684,0.2562515768852008,1.5309777558923183,0.2439127468228581,0.1397196671505701,0,89.53333333333333,0.1046666666666666,105.32928096217329,97.46539285931507,9.027797377041924,0.9538512769750888,0.0895318672953379,0.0906766259938231,0.191797066463275,0.0134236669504757,0.353356510423894,81.03333333333333,47.8,0.5976479664640179,0.0,0.0,1.462399182842634,92.25208780467082,0.7617151343274301,0.0,6.8790215613832455,0.0,0.0,0.0,0.0086310248111203,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,1.0,0.004090909090909,0.0004545454545454,1.0,0.0,0.0863636363636363,0.0,False,,True,1.920101520927048,11.113958640535254,500,"0,1,2"
0.6758695209027704,0.0988139572847712,1.0906829954072763,1.1430667180384395,0.0227396948280128,0.0155017763319501,8.981132522717125,4.251853854575801,2.466958176622246,0.747421027195746,1.5367938211632342,0.3297563930172195,0.150896015504022,0.2740058961139793,0.6423407300108436,0.0824719861774119,1.5803009749316113,0.4698386700261758,10.359724752440234,8.101331318433807,0.5412889916671003,0.970677161672635,1.9515138477426288,0.4442820620918197,0.2937254515343455,0.1986693347621996,0.1863487455858705,1.984908170614132,0.2380634032486408,0.1439195995125796,0,94.5,0.055,107.28131920322411,111.7622043677042,10.306954306598763,1.0723265621437723,0.1160373609631778,0.1074360480897312,0.054430428126708,0.0126468472744957,0.4934814284537964,97.6,35.4,0.3627490142677919,0.0,0.0,0.7915577973191882,78.94089605388574,1.5152892263366509,8.826759832050445,10.321366639444197,0.0,0.0,0.0,0.0035567282768259,0.0,0.0,0.0,0.0,0.0,1.0,0.0016363636363636,0.0004545454545454,1.0,0.0,0.05,0.0,False,,True,2.244975102145134,14.469946986445073,500,"0,1,2"
0.661093022132754,0.095217923197285,0.9982920669035276,1.0944670980473836,0.0407936987589509,0.0216312817457959,8.86019984530924,2.6791270959062183,3.361550672326471,0.8079451373038785,2.391376616895056,0.2537008564741551,0.1218097268787045,0.3431322971698489,0.7167023854787367,0.1504552601856207,1.763555163583135,0.2712504485063676,8.195406327338768,7.665294297224436,0.4827190026216768,1.7421814232734976,2.054946276152852,0.5698305830930306,0.4481795778556844,0.2488394604602754,0.2029483686522907,2.346980376212957,0.359434641068354,0.1883224757429596,0,99.63333333333334,0.0036666666666666,111.56550910257926,108.68228517925613,9.946316626582147,1.0072260403499362,0.0959619825925248,0.0916195910247218,0.0133236387535152,0.0042016781100474,0.4390597816897768,99.53333333333332,53.36666666666667,0.5361649831649831,0.0,0.0,0.0690515744390851,12.184296485788142,1.807511902401913,10.307177168149616,2.7279076690183075,0.0,0.0,0.0,0.0055565905123884,0.0,0.0,0.0,0.0,0.0,1.0,0.0034999999999999,0.0004545454545454,1.0,0.0,0.059090909090909,0.0,False,,True,2.226961893189685,16.351834507669814,500,"0,1,2"
0.69117866961037,0.053464035691885,1.004072549667134,1.068747065021892,0.0282862598882244,0.0207940135729084,9.727814596161489,4.313249199430155,2.866920055323188,0.4270358131761786,1.6573918114350903,0.2320163709460339,0.1312102666241046,0.275131664834602,0.7237539554377503,0.1400537106013014,1.315763835455987,0.5386903259724031,8.545894150644447,5.10830446712836,0.5078991192814939,1.4593979710582765,2.838259350965552,0.5176509342209575,0.2959041161036717,0.1856891993920748,0.2340114505528126,2.1742716855210364,0.2150268200684172,0.1842331347011571,0,83.73333333333333,0.1626666666666666,93.83082945962852,93.97732617059546,8.407434149212804,1.0302996674625031,0.0882377151755268,0.0951064444180155,0.1938629698710126,0.0344627867054023,0.5174818284081927,88.4,67.6,0.7656610853728587,0.0,0.0,2.996858991138823,124.59970756907308,0.0,0.0052985514344684,9.673250593836258,0.0,0.0333333333333333,0.6598468428481933,0.020095504314726,0.0,0.0557341820130171,0.1333333333333333,0.1333333333333333,0.0,1.0,0.004590909090909,0.0,1.0,0.0,0.0681818181818181,0.0045454545454545,False,,True,1.609975422680154,7.20127138925229,500,"0,1,2"
0.812980399644472,0.0610641099672863,1.0534399865556183,1.1798138281226993,0.0326390305196699,0.0097970367716356,8.548420260132064,3.548778275955832,3.2226042468580025,0.7243074112812361,1.4909659243385298,0.1985480032656595,0.2824823914358114,0.2497676886991751,0.7826435078591573,0.1181806289131657,1.574511425783388,0.555559260278091,8.44071079242299,7.367706763092251,0.2945356677028356,1.26714391035576,1.5281436308570022,0.433991704699072,0.3498906140830911,0.2547761907586776,0.1355930502469398,1.8176494367804408,0.3645179786391619,0.1102263072287023,0,85.4,0.146,99.36807412884752,97.28557529450808,8.996377485184981,1.0013539577227748,0.1141916576499705,0.0907689111579573,0.260239365681716,0.034891983917336,0.4167368396419286,81.26666666666667,62.3,0.787226285137711,0.0,0.0,1.6093040855390548,122.5814586140078,0.0,0.0,12.189512901305966,0.0,0.0333333333333333,0.6597597506613371,0.0285259673088168,0.0,0.2763408347023915,0.2333333333333333,0.2333333333333333,0.0,1.0,0.0049090909090909,0.0004545454545454,1.0,0.0,0.0636363636363636,0.0136363636363636,False,,True,2.024925996191812,8.46696091471556,500,"0,1,2"
0.6594667927590734,0.0876374580659157,1.031490392123116,1.0497919990610096,0.0346373508203809,0.0168217618751498,10.415539546228862,2.94652103920724,2.987012999154941,0.4729001541840884,1.9473219453396924,0.1381586457175342,0.1563136558971373,0.2518012953868754,0.693136373430846,0.1362693648745724,1.834974154030501,0.4958866688277434,8.247787067631073,7.693557451605026,0.4946698675416162,1.361244910769059,2.6379783775040293,0.3772247913957516,0.6059611193436134,0.1941975612691425,0.2330900694483931,2.220916007061572,0.2656659654935652,0.1337686530627101,0,88.76666666666667,0.1123333333333333,91.990319646811,98.46299063889788,9.156196380746197,1.1100151259811646,0.1197002967750117,0.1150562212496355,0.1423108314846031,0.0192802648389311,0.4146091924403477,94.13333333333334,25.266666666666666,0.2736652712767357,0.0,0.0,1.5026678694044442,105.2545531261642,1.1789562183676254,1.633146070137382,10.040093377102435,0.0,0.0,0.0,0.0046374371479865,0.0,0.0,0.1,0.1,0.0,1.0,0.002590909090909,0.0004545454545454,1.0,0.0,0.0454545454545454,0.0,False,,True,1.854364751198113,8.209350152023392,500,"0,1,2"
0.7521308384560471,0.0525473842792281,1.0748952509089174,1.090543816117717,0.052043297924122,0.0225084417459989,7.232415154189034,2.716668367954426,2.3656261880880254,0.7010068972248831,1.370825207707569,0.2674332420899041,0.1972139693100664,0.2820524424057533,0.7058179162894582,0.133826841207524,1.4007569586920523,0.3127851918077365,7.856925109244981,5.707897021079958,0.4212043142548048,0.891386184183832,2.3981085886247904,0.5894001635852892,0.2709922008231428,0.2868775006656514,0.1875667354526773,2.0970369344812947,0.2888379203440924,0.1024458097467791,0,91.26666666666668,0.0873333333333333,100.6596642683723,107.04109308970168,9.810210656628715,1.087697948895906,0.0957965726303129,0.0980413862210952,0.0491932067989286,0.0517363595718681,0.5345426147063919,102.33333333333331,67.56666666666666,0.6613780667301484,0.0,0.0,0.8946934051218708,45.11220291191067,0.0,0.6551756555504565,5.95141404139969,0.0,0.0,0.0,0.024104155177629,0.0,0.3090713339735121,0.1666666666666666,0.1666666666666666,0.0,1.0,0.0058636363636363,0.0009090909090909,1.0,0.0,0.0818181818181818,0.0136363636363636,False,,True,1.93011530167346,12.0373319988877,500,"0,1,2"
0.7979162977730568,0.1056260286387776,1.006253138527681,1.0885919456523951,0.0453245083197301,0.0110831882585274,8.007083510246781,2.6627317326256663,3.5417647884235475,0.4048404894144669,2.216573732106353,0.1760818378036951,0.1131926711394547,0.3122290482580216,0.5404629168163415,0.1154148459216764,1.584178559182968,0.3456534228419657,5.486403885754791,7.03503860813824,0.5599738844248063,1.3440511694716708,3.1035001043350823,0.6683946446433116,0.4401817277645516,0.1027392701732163,0.1989830320501017,1.3360638635695237,0.3060165467753281,0.1531021250069349,0,94.3,0.057,104.66343315030716,104.07683160128568,9.488967096316031,1.0241055161750916,0.0999311589970366,0.0915975765291123,0.0545280001540404,0.077933848120003,0.4671204453795747,88.8,49.6,0.5712890948766649,0.0,0.0,0.8726821125395294,77.12123990039,0.0,0.1942009287887941,9.141243338393965,0.0,0.1,1.3924036656465475,0.0169352590799155,0.0,0.0668051558491453,0.5,0.5,0.0,1.0,0.0062272727272727,0.0004545454545454,1.0,0.0,0.0636363636363636,0.0045454545454545,False,,True,1.934420183933921,12.165000878902992,500,"0,1,2"
0.7751470284984613,0.0818417994151826,1.0130597942927335,1.0414124650386052,0.0306446064744178,0.0192742479210537,8.291159440655308,3.616551162767954,3.699251899022845,0.5673349611232479,1.3388791962211934,0.2387850754628698,0.1770064094174076,0.1889033277853062,0.7112914063353049,0.154357908967216,1.3670928453921616,0.2472183228160215,8.358495526755284,7.079976950171629,0.3465615155463719,1.655171668830402,2.284163116652502,0.4990220557649142,0.6250611759232413,0.2674788582899838,0.2787662000691506,2.0121428479922185,0.3368131537721112,0.1241451237593926,0,97.43333333333334,0.0256666666666666,102.99501403292132,110.49223789507924,9.8705792623922,1.1132564854604474,0.1326772125210702,0.1294806586956672,-0.1856203595948062,0.0727123725437245,0.7042422811968324,97.26666666666668,35.1,0.35836599271789,0.0,0.0,0.318639150982441,99.07820640287952,0.0,0.0,13.72242946506381,0.0,0.0333333333333333,0.7248724632256986,0.0251434913263426,0.0,0.243880829393889,0.0666666666666666,0.0666666666666666,0.0,1.0,0.0044090909090909,0.0004545454545454,1.0,0.0,0.059090909090909,0.0136363636363636,False,,True,2.198566647454229,13.938387724564576,500,"0,1,2"
