alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,Employment_mean_pred,Employment_mean_sigma_emul,Employment_mean_var_obs,Employment_mean_var_ev,Employment_mean_var_md,Employment_mean_var_cu,Employment_mean_var_total,Employment_mean_I,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,Bank_Equity_mean_pred,Bank_Equity_mean_sigma_emul,Bank_Equity_mean_var_obs,Bank_Equity_mean_var_ev,Bank_Equity_mean_var_md,Bank_Equity_mean_var_cu,Bank_Equity_mean_var_total,Bank_Equity_mean_I,metrics_used,I_max,nroy
0.5914560702093404,0.085561384263714,1.0372024995179163,1.2173031570284911,0.0164109331425162,0.0214498545165561,5.253912431306587,2.435937171470016,2.26850402589948,0.5845395023479065,1.5848405825319083,0.2388374065291346,0.2006545074117712,63.66185430899557,2.9774714234824766,25.0,7.749333333333333,56.25,8.865336077654765,97.8646694109881,0.1352665561830665,76.9098121237452,3.4895983481716955,100.0,12.86346560008218,225.0,12.177296631562626,350.0407622316448,0.16516787217432746,70.56150944002113,3.7771095822000365,100.0,14.241813309727394,225.0,14.266556795947334,353.5083701056747,0.5019988187564686,0.9335343514936563,0.012745502084171495,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00016244782337761994,0.01280277073214902,1.0293092250420806,0.00020856935785609852,0.00028501156897296347,4e-06,1.8425925925924827e-07,9e-06,8.123159444843031e-08,1.3265490853707678e-05,1.0409777656062063,6.609134960002064,0.3384697480917454,4.0,0.10063614942782825,9.0,0.11456177037328959,13.215197919801117,0.030021131561025788,4.007632980366912,0.9279165665425041,1.0,0.47284677216673,2.25,0.8610291544640294,4.58387592663076,1.1712444502909574,46.46929838674386,12.690092867581962,56.25,35.949429690672694,100.0,161.03845698785457,353.2378866785273,1.9404111848889332,8,1.9404111848889332,True
0.5914560702093404,0.085561384263714,1.0372024995179163,1.2173031570284911,0.0164109331425162,0.0214498545165561,5.253912431306587,2.435937171470016,2.26850402589948,0.5845395023479065,1.5848405825319083,0.2388374065291346,0.2006545074117712,63.66185430899557,2.9774714234824766,25.0,7.749333333333333,56.25,8.865336077654765,97.8646694109881,0.1352665561830665,76.9098121237452,3.4895983481716955,100.0,12.86346560008218,225.0,12.177296631562626,350.0407622316448,0.16516787217432746,70.56150944002113,3.7771095822000365,100.0,14.241813309727394,225.0,14.266556795947334,353.5083701056747,0.5019988187564686,0.9335343514936563,0.012745502084171495,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00016244782337761994,0.01280277073214902,1.0293092250420806,0.00020856935785609852,0.00028501156897296347,4e-06,1.8425925925924827e-07,9e-06,8.123159444843031e-08,1.3265490853707678e-05,1.0409777656062063,6.609134960002064,0.3384697480917454,4.0,0.10063614942782825,9.0,0.11456177037328959,13.215197919801117,0.030021131561025788,4.007632980366912,0.9279165665425041,1.0,0.47284677216673,2.25,0.8610291544640294,4.58387592663076,1.1712444502909574,46.46929838674386,12.690092867581962,56.25,35.949429690672694,100.0,161.03845698785457,353.2378866785273,1.9404111848889332,8,1.9404111848889332,True
0.5914560702093404,0.085561384263714,1.0372024995179163,1.2173031570284911,0.0164109331425162,0.0214498545165561,5.253912431306587,2.435937171470016,2.26850402589948,0.5845395023479065,1.5848405825319083,0.2388374065291346,0.2006545074117712,63.66185430899557,2.9774714234824766,25.0,7.749333333333333,56.25,8.865336077654765,97.8646694109881,0.1352665561830665,76.9098121237452,3.4895983481716955,100.0,12.86346560008218,225.0,12.177296631562626,350.0407622316448,0.16516787217432746,70.56150944002113,3.7771095822000365,100.0,14.241813309727394,225.0,14.266556795947334,353.5083701056747,0.5019988187564686,0.9335343514936563,0.012745502084171495,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00016244782337761994,0.01280277073214902,1.0293092250420806,0.00020856935785609852,0.00028501156897296347,4e-06,1.8425925925924827e-07,9e-06,8.123159444843031e-08,1.3265490853707678e-05,1.0409777656062063,6.609134960002064,0.3384697480917454,4.0,0.10063614942782825,9.0,0.11456177037328959,13.215197919801117,0.030021131561025788,4.007632980366912,0.9279165665425041,1.0,0.47284677216673,2.25,0.8610291544640294,4.58387592663076,1.1712444502909574,46.46929838674386,12.690092867581962,56.25,35.949429690672694,100.0,161.03845698785457,353.2378866785273,1.9404111848889332,8,1.9404111848889332,True
0.6578724623536945,0.098351751749694,1.19846696543483,1.2839399370749718,0.025794057099564,0.0227381554930027,5.4906900213590735,2.768650985739912,3.579847080637369,0.6031452894944002,2.640794272475997,0.2562052779530236,0.2569622669049645,60.860876636987754,3.318465741985389,25.0,7.749333333333333,56.25,11.012214880730637,100.01154821406398,0.4138884386297037,75.0308499740085,3.8861405543239806,100.0,12.86346560008218,225.0,15.102088407961496,352.9655540080437,0.26449407434332417,72.422166051777,4.202578762702187,100.0,14.241813309727394,225.0,17.66166825671544,356.9034815664428,0.4011157288352001,0.97949500833053,0.013893434394935919,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.0001930275192863884,0.01283335042805779,0.6223717034888505,0.002731926459330309,0.00032427626667450244,4e-06,1.8425925925924827e-07,9e-06,1.0515509712835302e-07,1.3289414356387602e-05,0.3478496089074972,7.269657256797912,0.3782742306826903,4.0,0.10063614942782825,9.0,0.1430913935985812,13.24372754302641,0.21149117482640412,0.5582039032434569,0.3297145968345069,1.0,0.47284677216673,2.25,0.10871171536574141,3.8315584875324715,0.48113744380071444,23.92074135119036,7.093545045596039,56.25,35.949429690672694,100.0,50.318381313900105,242.51781100457282,0.8939033081541813,8,0.8939033081541813,True
0.6578724623536945,0.098351751749694,1.19846696543483,1.2839399370749718,0.025794057099564,0.0227381554930027,5.4906900213590735,2.768650985739912,3.579847080637369,0.6031452894944002,2.640794272475997,0.2562052779530236,0.2569622669049645,60.860876636987754,3.318465741985389,25.0,7.749333333333333,56.25,11.012214880730637,100.01154821406398,0.4138884386297037,75.0308499740085,3.8861405543239806,100.0,12.86346560008218,225.0,15.102088407961496,352.9655540080437,0.26449407434332417,72.422166051777,4.202578762702187,100.0,14.241813309727394,225.0,17.66166825671544,356.9034815664428,0.4011157288352001,0.97949500833053,0.013893434394935919,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.0001930275192863884,0.01283335042805779,0.6223717034888505,0.002731926459330309,0.00032427626667450244,4e-06,1.8425925925924827e-07,9e-06,1.0515509712835302e-07,1.3289414356387602e-05,0.3478496089074972,7.269657256797912,0.3782742306826903,4.0,0.10063614942782825,9.0,0.1430913935985812,13.24372754302641,0.21149117482640412,0.5582039032434569,0.3297145968345069,1.0,0.47284677216673,2.25,0.10871171536574141,3.8315584875324715,0.48113744380071444,23.92074135119036,7.093545045596039,56.25,35.949429690672694,100.0,50.318381313900105,242.51781100457282,0.8939033081541813,8,0.8939033081541813,True
0.6578724623536945,0.098351751749694,1.19846696543483,1.2839399370749718,0.025794057099564,0.0227381554930027,5.4906900213590735,2.768650985739912,3.579847080637369,0.6031452894944002,2.640794272475997,0.2562052779530236,0.2569622669049645,60.860876636987754,3.318465741985389,25.0,7.749333333333333,56.25,11.012214880730637,100.01154821406398,0.4138884386297037,75.0308499740085,3.8861405543239806,100.0,12.86346560008218,225.0,15.102088407961496,352.9655540080437,0.26449407434332417,72.422166051777,4.202578762702187,100.0,14.241813309727394,225.0,17.66166825671544,356.9034815664428,0.4011157288352001,0.97949500833053,0.013893434394935919,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.0001930275192863884,0.01283335042805779,0.6223717034888505,0.002731926459330309,0.00032427626667450244,4e-06,1.8425925925924827e-07,9e-06,1.0515509712835302e-07,1.3289414356387602e-05,0.3478496089074972,7.269657256797912,0.3782742306826903,4.0,0.10063614942782825,9.0,0.1430913935985812,13.24372754302641,0.21149117482640412,0.5582039032434569,0.3297145968345069,1.0,0.47284677216673,2.25,0.10871171536574141,3.8315584875324715,0.48113744380071444,23.92074135119036,7.093545045596039,56.25,35.949429690672694,100.0,50.318381313900105,242.51781100457282,0.8939033081541813,8,0.8939033081541813,True
0.7136207808588931,0.0996256109938269,1.1739217673546125,1.0921494948463408,0.024106701186925,0.0242306274192885,5.73141251390868,2.621729880638979,2.534178755320376,0.4793464838821212,2.5146779954230603,0.2369012459655161,0.0904129502929946,68.28061791848565,3.3707497767260777,25.0,7.749333333333333,56.25,11.361954057298902,100.36128739063224,0.327470769889421,73.01629909696207,3.9466313085851925,100.0,12.86346560008218,225.0,15.57589868590487,353.43936428598704,0.37147378636462164,80.62094045371744,4.288057388343502,100.0,14.241813309727394,225.0,18.38743616572729,357.6292494754547,0.03283472921299374,1.137774233645936,0.014219819502278661,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00020220326667738455,0.012842526175448786,0.7745363713623391,0.0011639032882342307,0.0003269865698519739,4e-06,1.8425925925924827e-07,9e-06,1.0692021686355981e-07,1.3291179476122808e-05,0.7779277702508366,8.017650949749903,0.38528235139750355,4.0,0.10063614942782825,9.0,0.1484424902983894,13.249078639726218,0.4169452774054211,0.8781349036157744,0.3974117195172613,1.0,0.47284677216673,2.25,0.15793607480966634,3.8807828469763965,0.31567232626458264,37.39608008893393,11.407172013943393,56.25,35.949429690672694,100.0,130.12357335569337,322.32300304636607,1.525958690127569,8,1.525958690127569,True
0.7136207808588931,0.0996256109938269,1.1739217673546125,1.0921494948463408,0.024106701186925,0.0242306274192885,5.73141251390868,2.621729880638979,2.534178755320376,0.4793464838821212,2.5146779954230603,0.2369012459655161,0.0904129502929946,68.28061791848565,3.3707497767260777,25.0,7.749333333333333,56.25,11.361954057298902,100.36128739063224,0.327470769889421,73.01629909696207,3.9466313085851925,100.0,12.86346560008218,225.0,15.57589868590487,353.43936428598704,0.37147378636462164,80.62094045371744,4.288057388343502,100.0,14.241813309727394,225.0,18.38743616572729,357.6292494754547,0.03283472921299374,1.137774233645936,0.014219819502278661,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00020220326667738455,0.012842526175448786,0.7745363713623391,0.0011639032882342307,0.0003269865698519739,4e-06,1.8425925925924827e-07,9e-06,1.0692021686355981e-07,1.3291179476122808e-05,0.7779277702508366,8.017650949749903,0.38528235139750355,4.0,0.10063614942782825,9.0,0.1484424902983894,13.249078639726218,0.4169452774054211,0.8781349036157744,0.3974117195172613,1.0,0.47284677216673,2.25,0.15793607480966634,3.8807828469763965,0.31567232626458264,37.39608008893393,11.407172013943393,56.25,35.949429690672694,100.0,130.12357335569337,322.32300304636607,1.525958690127569,8,1.525958690127569,True
0.7136207808588931,0.0996256109938269,1.1739217673546125,1.0921494948463408,0.024106701186925,0.0242306274192885,5.73141251390868,2.621729880638979,2.534178755320376,0.4793464838821212,2.5146779954230603,0.2369012459655161,0.0904129502929946,68.28061791848565,3.3707497767260777,25.0,7.749333333333333,56.25,11.361954057298902,100.36128739063224,0.327470769889421,73.01629909696207,3.9466313085851925,100.0,12.86346560008218,225.0,15.57589868590487,353.43936428598704,0.37147378636462164,80.62094045371744,4.288057388343502,100.0,14.241813309727394,225.0,18.38743616572729,357.6292494754547,0.03283472921299374,1.137774233645936,0.014219819502278661,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00020220326667738455,0.012842526175448786,0.7745363713623391,0.0011639032882342307,0.0003269865698519739,4e-06,1.8425925925924827e-07,9e-06,1.0692021686355981e-07,1.3291179476122808e-05,0.7779277702508366,8.017650949749903,0.38528235139750355,4.0,0.10063614942782825,9.0,0.1484424902983894,13.249078639726218,0.4169452774054211,0.8781349036157744,0.3974117195172613,1.0,0.47284677216673,2.25,0.15793607480966634,3.8807828469763965,0.31567232626458264,37.39608008893393,11.407172013943393,56.25,35.949429690672694,100.0,130.12357335569337,322.32300304636607,1.525958690127569,8,1.525958690127569,True
0.7010570396063667,0.0776544126258257,1.1428720138492114,1.1229005353490031,0.0208145110842013,0.0072909585147327,4.776433440252061,2.7994457922858738,3.875605015193925,0.5747501343264683,1.811698707302309,0.2684603250672717,0.1544913534025535,71.52444507386157,2.826891263948294,25.0,7.749333333333333,56.25,7.991314218187184,96.99064755152052,0.6624889669044802,78.0161587456408,3.314064362523487,100.0,12.86346560008218,225.0,10.983022598948205,348.8464881990304,0.10621595043492796,82.169444977631,3.583479703685518,100.0,14.241813309727394,225.0,12.841326786726047,352.0831400964534,0.11561815251191186,1.0813934769297684,0.012000167438085213,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00014400401854208062,0.012784326927313482,0.27765179393477374,0.0017794895935580124,0.0002693423209713294,4e-06,1.8425925925924827e-07,9e-06,7.254528586622262e-08,1.325680454512547e-05,0.6098645453215985,8.16898169871169,0.32079006119874753,4.0,0.10063614942782825,9.0,0.10290626336389619,13.203542412791725,0.459310466533454,0.47076060188966823,0.2576802778353887,1.0,0.47284677216673,2.25,0.06639912558532313,3.7892458977520533,0.5287373713671253,27.61202649890879,7.304160332337308,56.25,35.949429690672694,100.0,53.35075816048986,245.55018785116255,1.1239298221726328,8,1.1239298221726328,True
0.7010570396063667,0.0776544126258257,1.1428720138492114,1.1229005353490031,0.0208145110842013,0.0072909585147327,4.776433440252061,2.7994457922858738,3.875605015193925,0.5747501343264683,1.811698707302309,0.2684603250672717,0.1544913534025535,71.52444507386157,2.826891263948294,25.0,7.749333333333333,56.25,7.991314218187184,96.99064755152052,0.6624889669044802,78.0161587456408,3.314064362523487,100.0,12.86346560008218,225.0,10.983022598948205,348.8464881990304,0.10621595043492796,82.169444977631,3.583479703685518,100.0,14.241813309727394,225.0,12.841326786726047,352.0831400964534,0.11561815251191186,1.0813934769297684,0.012000167438085213,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00014400401854208062,0.012784326927313482,0.27765179393477374,0.0017794895935580124,0.0002693423209713294,4e-06,1.8425925925924827e-07,9e-06,7.254528586622262e-08,1.325680454512547e-05,0.6098645453215985,8.16898169871169,0.32079006119874753,4.0,0.10063614942782825,9.0,0.10290626336389619,13.203542412791725,0.459310466533454,0.47076060188966823,0.2576802778353887,1.0,0.47284677216673,2.25,0.06639912558532313,3.7892458977520533,0.5287373713671253,27.61202649890879,7.304160332337308,56.25,35.949429690672694,100.0,53.35075816048986,245.55018785116255,1.1239298221726328,8,1.1239298221726328,True
0.7010570396063667,0.0776544126258257,1.1428720138492114,1.1229005353490031,0.0208145110842013,0.0072909585147327,4.776433440252061,2.7994457922858738,3.875605015193925,0.5747501343264683,1.811698707302309,0.2684603250672717,0.1544913534025535,71.52444507386157,2.826891263948294,25.0,7.749333333333333,56.25,7.991314218187184,96.99064755152052,0.6624889669044802,78.0161587456408,3.314064362523487,100.0,12.86346560008218,225.0,10.983022598948205,348.8464881990304,0.10621595043492796,82.169444977631,3.583479703685518,100.0,14.241813309727394,225.0,12.841326786726047,352.0831400964534,0.11561815251191186,1.0813934769297684,0.012000167438085213,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.00014400401854208062,0.012784326927313482,0.27765179393477374,0.0017794895935580124,0.0002693423209713294,4e-06,1.8425925925924827e-07,9e-06,7.254528586622262e-08,1.325680454512547e-05,0.6098645453215985,8.16898169871169,0.32079006119874753,4.0,0.10063614942782825,9.0,0.10290626336389619,13.203542412791725,0.459310466533454,0.47076060188966823,0.2576802778353887,1.0,0.47284677216673,2.25,0.06639912558532313,3.7892458977520533,0.5287373713671253,27.61202649890879,7.304160332337308,56.25,35.949429690672694,100.0,53.35075816048986,245.55018785116255,1.1239298221726328,8,1.1239298221726328,True
0.634282412316115,0.0841508770150879,1.022669219333889,1.231847732442413,0.0289505560448033,0.0237569789168006,5.410112822332606,2.564551151330277,2.651694025613648,0.4963742483861331,1.862328353128884,0.2652069091466182,0.315767859402908,62.50516854800512,3.3408767949717277,25.0,7.749333333333333,56.25,11.161457759180564,100.1607910925139,0.2492828134164876,72.76820407223333,3.9120018443177216,100.0,12.86346560008218,225.0,15.303758429945255,353.16722403002746,0.38481852137622197,63.05224603486812,4.240523835562836,100.0,14.241813309727394,225.0,17.98204239997655,357.2238557097039,0.896689168469038,0.8869882715570199,0.014102689270682936,0.0025000000000000005,0.000140322908771398,0.010000000000000002,0.0001988858446654356,0.012839208753436837,1.4386320200167062,0.0034327349566756083,0.00032548637776716433,4e-06,1.8425925925924827e-07,9e-06,1.0594138211198921e-07,1.3290200641371237e-05,0.15560381946942586,6.36402239049402,0.3814165411124704,4.0,0.10063614942782825,9.0,0.14547857783420085,13.246114727262029,0.03736140036068826,0.7802441641447135,0.376698123798916,1.0,0.47284677216673,2.25,0.14190147647362344,3.8647482486403537,0.3661209582276776,20.31374381192828,6.188680154861851,56.25,35.949429690672694,100.0,38.29976205918091,230.4991917498536,0.6793313173195067,8,1.4386320200167062,True
