,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,90,0.09999999999999998,96.40134982404997,106.42303426227797,106.42303426227797,194.45520773957224,9.640134982404996,2.266468840639233,23.806620490059526,8.062057477583199,36.55070686222382,102.62144396694083,0.0,1.0723043526407652,0.18604466587759338,0.046401178304681975,-1.0,0.9036910319007403,2.0,57.0,0.0,0.0,0.0,0.0,49.99124868869044,44.612764339807015,126.42806445700036,False,False,0.0,0.0,False,0.0,1,1,0,True
1,100,0.0,107.11261091561109,118.01938470521193,118.92145384013011,151.93082589799363,10.711261091561108,0.0,8.238974992698456,26.780921412767537,39.70468370707914,116.03895973192108,0.9020691349181735,1.0974322430854146,0.21348902626118044,0.05105251460211409,-0.9912301216035658,0.5282163952907903,1.973967951966373,86.0,0.0,0.0,0.0,0.0,50.72561226416613,66.48560511984668,124.27793472461954,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,107.11261091561109,115.88499072982313,118.92145384013011,140.28699337992273,10.711261091561108,0.0,4.440217840607753,46.37027529972438,30.80619766042051,117.60734715809258,3.938532245225147,1.1209206876860223,0.239169470045335,0.055138657763098634,-0.9643711357401689,0.22511327601864245,1.899868089240621,90.0,0.0,0.0,0.0,0.0,51.58390846907315,77.17647296014489,122.04756499870034,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,107.11261091561109,113.94127850870623,118.92145384013011,137.09421293380618,10.711261091561108,0.0,3.4479637062379824,66.29551566065929,25.10018517911437,122.82644733117891,8.918707576649021,1.1420522183289048,0.2623035019139287,0.058559298043320614,-0.9215956925044775,0.10008063985119317,1.7989112014814446,93.0,0.0,0.0,0.0,0.0,52.13102244435298,91.39570083977367,126.2744110374169,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,107.11261091561109,112.8934225813664,118.92145384013011,135.65563069145492,10.711261091561108,0.0,3.0483950314354855,86.09608844292228,23.370353875339255,133.0880125294707,14.946738835412736,1.1606704109252874,0.2827447558520972,0.06114613633773615,-0.8698064394584417,0.04873009540329527,1.704444340038668,95.0,0.0,0.0,0.0,0.0,52.45236132326643,109.46644231826153,136.13640756090618,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,107.11261091561109,111.98413329604716,118.92145384013011,133.86079441790181,10.711261091561108,0.0,2.886624149111978,105.05361960315442,22.11176978618777,144.6288941414449,21.884059379495678,1.1768086775191131,0.30054076020424053,0.06297566554544755,-0.809304084589132,0.0279681169590975,1.6203798441245332,97.0,0.0,0.0,0.0,0.0,52.6654619624872,127.16538938934218,147.51551829055688,False,False,0.0,0.0,False,0.0,0,0,0,True
6,99,0.010000000000000009,106.04148480645496,110.38262144239621,117.84155114198389,131.2123908772951,10.604148480645495,0.2266468840639233,2.813420408175985,123.08547958984762,20.77256385201722,156.90687344966219,29.34298907908334,1.1903780379641258,0.3155967420450893,0.06428745630075272,-0.7425056076110094,0.023005258876847352,1.5236405621256917,97.0,0.0,0.0,0.0,0.0,52.78031615224243,143.85804344186485,159.72029385783816,False,False,0.0,0.0,False,0.0,0,0,0,True
7,99,0.010000000000000009,106.04148480645496,108.00925402589932,118.15007095157927,128.67904735196217,10.604148480645495,0.2266468840639233,2.7726584016687505,139.2653079219834,19.53135065127134,167.6761614537332,39.483806004763274,1.2013497374687083,0.3278695084678587,0.06532369175348245,-0.6526552151785131,0.03202061001512964,1.3529403184307962,97.0,0.0,0.0,0.0,0.0,52.790181801779674,158.79665857325475,170.44881985540195,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,107.11261091561109,104.75557764001647,119.53849345932086,125.61340261969158,10.711261091561108,0.0,2.753826236061448,152.03332346478683,19.59381112127953,175.5166784487102,54.26672182406765,1.209281361821631,0.33681617099045924,0.06646256268283657,-0.5213899838247593,0.04576874567907597,1.1340417575016795,97.0,0.0,0.0,0.0,0.0,52.790181801779674,171.62713458606635,178.27050468477165,False,False,0.0,0.0,False,0.0,0,0,0,True
9,98,0.020000000000000018,104.97035869729886,101.19840621446258,117.28507437446386,121.71723660414757,10.497035869729883,0.4532937681278466,2.7337516045310952,163.2668713083248,17.752931973919935,179.9147121952389,70.35338998406895,1.2133076142287145,0.34142849578468504,0.06809008725481282,-0.372370132715512,0.05995652421557453,0.9336552673971432,95.0,0.0,0.0,0.0,0.0,52.790181801779674,181.01980328224474,182.64846379977,False,False,0.0,0.0,False,0.0,0,0,0,True
