,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,93,0.06999999999999995,99.6147281515183,108.59195114074413,108.59195114074413,203.4033734869136,9.96147281515183,1.5865281884474631,22.46744135747221,11.186947586924793,33.36703435424035,106.2687927237768,0.0,1.0815864733073197,0.17793197757305831,0.05641127256292,-1.0,0.9109995498158732,2.0,60.0,0.0,0.0,0.0,0.0,50.0,44.55398194116515,128.736234081249,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,107.11261091561109,113.38015194011481,116.04700729041674,153.56544097097006,10.711261091561106,0.0,6.686754396209672,31.44598480110972,37.14074294445868,116.8806757012317,2.666855350301933,1.1073442504941107,0.20556567265310077,0.06186676964279228,-0.9725922859707458,0.44388458253257185,1.9282726737599465,84.0,0.0,0.0,0.0,0.0,50.608625055653434,68.5867277455684,123.56743009744136,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,107.11261091561109,110.09587576068779,116.04700729041674,142.00165632394763,10.711261091561106,0.0,3.457372935800493,53.494358568454125,35.00758837787204,120.22855601902603,8.617986880030884,1.1309237301529964,0.23093179313672013,0.06615422219255106,-0.9165948372366003,0.18075537164906627,1.8060768594744954,93.0,0.0,0.0,0.0,0.0,51.377574341006685,88.50194694632617,123.68592895482652,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,107.11261091561109,108.27968404101858,116.04700729041674,138.7585041566595,10.711261091561106,0.0,2.614207016773614,75.49375980757371,35.23456468688237,126.06367732798014,16.385310129429044,1.151514767899429,0.25323835801531264,0.06843988346058197,-0.8441759457612819,0.07868738384065282,1.6892359251574238,99.0,0.0,0.0,0.0,0.0,52.068897641684345,110.72832449445607,128.67788434475375,False,False,0.0,0.0,False,0.0,0,0,0,True
4,98,0.020000000000000018,104.97035869729886,106.31405616440317,114.04988644444133,133.50409564692865,10.497035869729885,0.4532937681278466,2.3084981931533206,95.47453001288255,35.67842443282728,133.93643581293696,24.121140409467195,1.1689016529085359,0.2722844421755891,0.06855471083800097,-0.7701554729019694,0.047228914816294244,1.586766386558543,100.0,0.0,0.0,0.0,0.0,52.745272043520295,131.15295444570984,136.2449340060903,False,False,0.0,0.0,False,0.0,0,0,0,True
5,99,0.010000000000000009,106.04148480645497,105.67201983530082,115.3077654336746,131.49680727033444,10.604148480645495,0.2266468840639233,2.167573218721588,113.38124638797294,41.09765534544239,146.3597683205409,33.756886007840976,1.1832593724715947,0.2882314621149117,0.06689069992922934,-0.6783671217772311,0.033570540765289966,1.5007459501294187,102.0,0.0,0.0,0.0,0.0,53.40259213639325,154.47890173341534,148.5273415392625,False,False,0.0,0.0,False,0.0,0,0,0,True
6,98,0.020000000000000018,104.97035869729886,104.88417713258164,114.42417975651124,126.9687868929216,10.497035869729883,0.4532937681278466,2.0972891980778687,128.42685847559557,45.58214522263071,159.0877141621561,43.296888631770564,1.1944314871258306,0.30090051828209585,0.0635478791712758,-0.5830330857376849,0.031604420619365865,1.4180082891847292,101.0,0.0,0.0,0.0,0.0,54.19876365119791,174.00900369822628,161.18500336023396,False,False,0.0,0.0,False,0.0,0,0,0,True
7,97,0.030000000000000027,103.89923258814275,102.1485367676469,113.4991575701832,122.45995328516105,10.389923258814273,0.6799406521917699,2.0532228807900403,140.48290023258085,47.782861316329274,168.2036041468915,54.64750943430687,1.2024867922932088,0.31033623375333075,0.05894965192404826,-0.46812073860334535,0.03418993955368004,1.27263314944641,98.0,0.0,0.0,0.0,0.0,55.098271714111,188.26576154891012,170.25682702768154,False,False,0.0,0.0,False,0.0,0,0,0,True
8,97,0.030000000000000027,103.89923258814275,100.09750570390241,114.1285514094262,120.22097825050189,10.389923258814273,0.6799406521917699,2.028144179832193,150.7527643722534,47.44735665740886,172.85344490147918,68.67855513983066,1.20701159861335,0.3160357090525132,0.05372276909416153,-0.33621789106568906,0.036158866589000464,1.0697728174986554,98.0,0.0,0.0,0.0,0.0,56.03522690247651,198.20012102966228,174.88158908131138,False,False,0.0,0.0,False,0.0,0,0,0,True
9,96,0.040000000000000036,102.82810647898664,97.44316574141615,113.40321278398459,117.18173274580488,10.282810647898662,0.9065875362556932,1.773238664676155,159.07462843010003,44.898486272579156,173.46259939784147,84.63860218239908,1.2077759779565749,0.3175407900650516,0.05006571793093931,-0.188183158016387,0.04732608178032335,0.8686397996727141,93.0,0.0,0.0,0.0,0.0,56.93861214077105,203.9731147026792,175.23583806251762,False,False,0.0,0.0,False,0.0,0,0,0,True
