wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,57.0,68.42105263157895,2.2936192036735163,6.688172533257826,7.63770665215443,15.0
wave2,60.0,75.0,2.5415312692743512,5.58348787872201,5.762152789217136,14.0
