metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,12.990290798201524,,0.9,25.0,168.7476550218392,20.234083333333317,seed_replicates,250,True,
Output_mean,80.0,10.0,23.964171923154797,,0.9,100.0,574.2815359625207,34.75483665960251,seed_replicates,250,True,
Consumption_mean,80.0,10.0,16.57473502200093,,0.9,100.0,274.72184104954414,32.99851423589455,seed_replicates,250,True,
AvgPrice_mean,1.05,0.05,0.08706477629941867,,0.9,0.0025000000000000005,0.0075802752720678145,0.0003231147242907496,seed_replicates,250,True,
DefaultsHH_rate,0.004,0.002,0.0011520840232675206,,0.9,4e-06,1.3272975966682768e-06,2.1620370370367678e-07,seed_replicates,250,True,
BankFailed_share,0.0,0.01,1.1200000000000003e-09,,0.9,0.0001,1.2544000000000006e-18,0.0,seed_replicates,250,True,
BankResolved_share,0.05,0.03,0.019563690961146872,,0.9,0.0009,0.00038273800402325984,0.00048611111111111224,seed_replicates,250,True,
BankResolutionHaircut_mean,0.02,0.01,0.006424757110200057,,0.9,0.0001,4.127750392506619e-05,4.724226400696287e-05,seed_replicates,250,True,
BankBailedOut_share,0.02,0.02,0.007825476384458747,,0.9,0.0004,6.123808064372154e-05,2.7777777777777803e-05,seed_replicates,250,True,
BankBailoutAmount_mean,0.2,0.2,0.07825476384458749,,0.9,0.04000000000000001,0.0061238080643721575,0.008890727115945988,seed_replicates,250,True,
Transfers_mean,6.5,2.0,1.857742574690478,,0.9,4.0,3.4512074738176066,0.2791840795319051,seed_replicates,250,True,
HH_Deposit_mean,1.5,1.0,0.5869107288344063,,0.9,1.0,0.344464203620934,0.17340129562120513,seed_replicates,250,True,
Bank_Equity_mean,10.0,7.5,1.7304621741502555,,0.9,56.25,2.994499336164829,18.126859236726528,seed_replicates,250,True,
PriceDispersion_mean,0.1,0.06,0.017072145315308575,,0.9,0.0036,0.0002914581456670125,0.0002729351977143089,seed_replicates,250,False,
InventoryGap_mean,0.0,0.25,0.033523209470038166,,0.9,0.0625,0.0011238055731720565,0.015892210946689276,seed_replicates,250,False,
CreditRejections_mean,1.0,1.0,39.08825454037144,,0.9,1.0,1527.8916430128684,11.232750000000038,seed_replicates,250,False,
FirmDowntimeShare_mean,0.05,0.04,0.019563690961146872,,0.9,0.0016,0.00038273800402325984,0.0,seed_replicates,250,False,
