component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,501,0,0.0,0.029940119760479042,0.01347305389221557,4,4
CU,0.2,501,3,0.005988023952095809,0.029940119760479042,0.01347305389221557,4,4
CU,0.3,501,9,0.017964071856287425,0.029940119760479042,0.01347305389221557,4,4
CU,0.4,501,15,0.029940119760479042,0.029940119760479042,0.01347305389221557,4,4
EV,0.1,501,3,0.005988023952095809,0.05389221556886228,0.029940119760479042,3,3
EV,0.2,501,9,0.017964071856287425,0.05389221556886228,0.029940119760479042,3,3
EV,0.3,501,21,0.041916167664670656,0.05389221556886228,0.029940119760479042,3,3
EV,0.4,501,27,0.05389221556886228,0.05389221556886228,0.029940119760479042,3,3
MD,0.1,501,48,0.09580838323353294,0.6646706586826348,0.33532934131736525,1,1
MD,0.2,501,99,0.19760479041916168,0.6646706586826348,0.33532934131736525,1,1
MD,0.3,501,192,0.38323353293413176,0.6646706586826348,0.33532934131736525,1,1
MD,0.4,501,333,0.6646706586826348,0.6646706586826348,0.33532934131736525,1,1
OU,0.1,501,27,0.05389221556886228,0.20958083832335328,0.12275449101796407,2,2
OU,0.2,501,45,0.08982035928143713,0.20958083832335328,0.12275449101796407,2,2
OU,0.3,501,69,0.1377245508982036,0.20958083832335328,0.12275449101796407,2,2
OU,0.4,501,105,0.20958083832335328,0.20958083832335328,0.12275449101796407,2,2
