metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,31.321839080459768,70.0,38.67816091954023
Imax_median,3.2881425722557944,2.5325082821127265,-0.7556342901430679
RI_shrink_mean,5.728032475537471,28.22073609539183,22.492703619854357
bad_run_pct,3.3333333333333335,0.0,-3.3333333333333335
