component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,432,3,0.006944444444444444,0.020833333333333332,0.012152777777777776,4,4
CU,0.2,432,3,0.006944444444444444,0.020833333333333332,0.012152777777777776,4,4
CU,0.3,432,6,0.013888888888888888,0.020833333333333332,0.012152777777777776,4,4
CU,0.4,432,9,0.020833333333333332,0.020833333333333332,0.012152777777777776,4,4
EV,0.1,432,3,0.006944444444444444,0.041666666666666664,0.026041666666666664,3,3
EV,0.2,432,9,0.020833333333333332,0.041666666666666664,0.026041666666666664,3,3
EV,0.3,432,15,0.034722222222222224,0.041666666666666664,0.026041666666666664,3,3
EV,0.4,432,18,0.041666666666666664,0.041666666666666664,0.026041666666666664,3,3
MD,0.1,432,21,0.04861111111111111,0.4027777777777778,0.1840277777777778,1,1
MD,0.2,432,42,0.09722222222222222,0.4027777777777778,0.1840277777777778,1,1
MD,0.3,432,81,0.1875,0.4027777777777778,0.1840277777777778,1,1
MD,0.4,432,174,0.4027777777777778,0.4027777777777778,0.1840277777777778,1,1
OU,0.1,432,15,0.034722222222222224,0.19444444444444445,0.09895833333333334,2,2
OU,0.2,432,21,0.04861111111111111,0.19444444444444445,0.09895833333333334,2,2
OU,0.3,432,51,0.11805555555555555,0.19444444444444445,0.09895833333333334,2,2
OU,0.4,432,84,0.19444444444444445,0.19444444444444445,0.09895833333333334,2,2
