metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,7.89980732177264,56.8,48.900192678227356
Imax_median,3.7350549039252665,2.724591793845664,-1.0104631100796024
RI_shrink_mean,13.550890359286301,43.5125995784231,29.9617092191368
bad_run_pct,3.888888888888889,0.0,-3.888888888888889
