,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,72,0.28,87.45141158176388,77.90754569371761,77.90754569371761,228.3738836339023,8.917918494366539,8.304071689223445,33.14673722612963,23.3732545307112,93.71107377372779,0.0,1.3189868167669205,50.0,56.51999175684083,102.01514546295124,False,False,0.0,0.0,False,0.0,0,0,0,True
1,90,0.09999999999999998,106.1655041909528,97.35036490796837,98.12015767988903,175.32584948389334,11.147398117958177,0.8485055994196804,84.85291566792732,30.96429694003675,114.31217256330078,0.769792771920665,1.3189868167669205,50.0,115.81721260796407,115.16067816272046,False,False,0.0,0.0,False,0.0,0,0,0,True
2,93,0.06999999999999995,113.2742068613737,101.29630569864824,102.0254864158053,176.26493197137617,11.518978055223451,0.24477154775702878,138.83397395770095,25.614295665386624,120.24179700223691,1.4989734890777218,1.3189868167669205,50.0,164.44826962308758,120.48656854999393,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,119.69133336120068,109.40806788210686,110.2945220803794,172.6282587540104,12.38599790884242,0.0,184.24554779541108,19.70167245308559,131.2912011525136,2.3854276873502585,1.3189868167669205,50.0,203.94722024849668,131.2912011525136,False,False,0.0,0.0,False,0.0,0,0,0,True
4,99,0.010000000000000009,122.6213792975399,104.6170408506238,109.36651912520637,138.36098242023107,12.262137929753994,0.0,194.50093605636755,11.499421222631778,127.35661725277502,7.13490596193283,1.3189868167669205,50.0,206.00035727899933,127.35661725277502,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,122.17228872247492,104.98684404744498,110.73461757780798,135.76668104460512,12.385997908842418,0.0,202.8645230755123,5.606654167173911,128.4282431523433,12.882679492295859,1.3123133477656643,50.0,208.4711772426862,128.4282431523433,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,123.13857123776873,104.17596379235114,110.73461757780798,134.42274207979983,12.385997908842418,0.0,209.22556361711167,1.0596742183417263,129.27869690782074,19.441333277752683,1.3123133477656643,50.0,210.28523783545342,129.27869690782074,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,122.73172030828815,102.94336463087677,110.73461757780798,132.47397331109977,12.385997908842418,0.0,214.27869275242534,0.0,131.79833388918345,27.232586224683878,1.3123133477656643,50.0,214.27869275242534,131.79833388918345,False,False,0.0,0.0,False,0.0,0,0,0,True
8,98,0.020000000000000018,121.23510139530963,100.08794680555026,108.65585164508394,127.27133862048046,12.13827795066557,0.0,216.05941778148988,0.0,130.11750131446485,35.80049106421756,1.3061804428202604,50.0,216.05941778148988,130.11750131446485,False,False,0.0,0.0,False,0.0,0,0,0,True
9,98,0.020000000000000018,120.73591796722351,99.56989064510326,109.00178572265443,125.55440771998681,12.13827795066557,0.0,216.6879036632964,0.0,127.28855540825603,45.232386141768714,1.294328290510217,50.0,216.6879036632964,127.28855540825603,False,False,0.0,0.0,False,0.0,0,0,0,True
