,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,72,0.28,86.73375765046559,77.84051335977908,77.84051335977908,222.2957232423668,8.91791849436654,6.662127212699202,31.42894272412861,26.661235867036527,92.30045641669368,0.0,1.3164444740671715,50.0,58.09017859116514,98.96258362939288,False,False,0.0,0.0,False,0.0,0,0,0,True
1,90,0.09999999999999998,105.61389251717884,98.22456803199057,98.22456803199057,172.6855233933768,11.147398117958177,0.8156328518295597,82.59618367443382,34.85700097451718,115.37557052086711,0.0,1.3164444740671715,50.0,117.453184648951,116.19120337269668,False,False,0.0,0.0,False,0.0,0,0,0,True
2,93,0.06999999999999995,113.65925247734728,102.08085094146332,102.08085094146332,176.54597728694455,11.51897805522345,0.3177739188451193,136.49547223905032,26.853988727282143,119.2710396680585,0.0,1.3164444740671715,50.0,163.34946096633246,119.58881358690363,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,119.24257154241293,110.26053948965486,110.26053948965486,173.11591337895123,12.38599790884242,0.0,182.68371510204335,18.986997590933864,130.29541976867557,0.0,1.3164444740671715,50.0,201.67071269297722,130.29541976867557,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,123.85997908842415,104.9551165465085,110.26053948965486,141.71130971025326,12.38599790884242,0.0,194.86951504779358,10.91698297744971,126.81659950709277,5.3054229431463416,1.3164444740671715,50.0,205.7864980252433,126.81659950709277,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,121.48655169610612,102.15155358581328,110.26053948965486,135.3957951907243,12.38599790884242,0.0,203.56151231902584,6.595551389292952,126.8676519009002,13.414408846987909,1.3164444740671715,50.0,210.1570637083188,126.8676519009002,False,False,0.0,0.0,False,0.0,0,0,0,True
6,98,0.020000000000000018,118.6228067770224,98.71490592016117,108.30707043632214,128.51579094443903,12.13827795066557,0.0,208.80472659807276,2.9052773060743915,125.07785676583734,23.00657336314886,1.3164444740671715,50.0,211.71000390414716,125.07785676583734,False,False,0.0,0.0,False,0.0,0,0,0,True
7,99,0.010000000000000009,118.26223327389775,99.46817016591162,109.81391860085654,126.77703485410149,12.262137929753996,0.0,212.73878277091913,0.4187098901731676,125.56183908373184,33.35232179809378,1.3100695581623882,50.0,213.1574926610923,125.56183908373184,False,False,0.0,0.0,False,0.0,0,0,0,True
8,98,0.020000000000000018,118.36582408773936,99.25399638861066,108.74608999846623,125.69760960877043,12.138277950665572,0.0,215.75840674115824,0.0,126.64825698732739,42.844415407949356,1.297963457826514,50.0,215.75840674115824,126.64825698732739,False,False,0.0,0.0,False,0.0,0,0,0,True
9,95,0.050000000000000044,117.66614729539953,97.81647106907752,105.60401336005201,122.63457134924703,11.766698013400294,0.0,216.89733343404083,0.0,124.08542630359611,50.63195769892381,1.2801635449910331,50.0,216.89733343404083,124.08542630359611,False,False,0.0,0.0,False,0.0,0,0,0,True
