metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,47.174447174447174,53.57142857142857,6.396981396981396
Imax_median,2.7930046300071814,2.665410886872402,-0.12759374313477956
RI_shrink_mean,3.2227986620404847,24.370904032795696,21.14810537075521
bad_run_pct,3.0952380952380953,0.0,-3.0952380952380953
