wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,407.0,47.174447174447174,2.7930046300071814,4.949704687380122,8.812206446128645,13.0
wave2,420.0,53.57142857142857,2.665410886872402,3.7626290765226433,7.358024032419447,11.0
