component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,304,9,0.029605263157894735,0.17434210526315788,0.09786184210526316,2,2
CU,0.2,304,21,0.06907894736842106,0.17434210526315788,0.09786184210526316,2,2
CU,0.3,304,36,0.11842105263157894,0.17434210526315788,0.09786184210526316,2,2
CU,0.4,304,53,0.17434210526315788,0.17434210526315788,0.09786184210526316,2,2
EV,0.1,304,0,0.0,0.05921052631578947,0.039473684210526314,4,4
EV,0.2,304,15,0.049342105263157895,0.05921052631578947,0.039473684210526314,4,4
EV,0.3,304,15,0.049342105263157895,0.05921052631578947,0.039473684210526314,4,4
EV,0.4,304,18,0.05921052631578947,0.05921052631578947,0.039473684210526314,4,4
MD,0.1,304,18,0.05921052631578947,0.21710526315789475,0.13322368421052633,1,1
MD,0.2,304,33,0.10855263157894737,0.21710526315789475,0.13322368421052633,1,1
MD,0.3,304,45,0.14802631578947367,0.21710526315789475,0.13322368421052633,1,1
MD,0.4,304,66,0.21710526315789475,0.21710526315789475,0.13322368421052633,1,1
OU,0.1,304,12,0.039473684210526314,0.12828947368421054,0.07401315789473684,3,3
OU,0.2,304,18,0.05921052631578947,0.12828947368421054,0.07401315789473684,3,3
OU,0.3,304,21,0.06907894736842106,0.12828947368421054,0.07401315789473684,3,3
OU,0.4,304,39,0.12828947368421054,0.12828947368421054,0.07401315789473684,3,3
