alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,AvgMarkup_mean,PriceDispersion_mean,InventoryGap_mean,SalesForecastError_mean,InventoryTurnover_mean,CreditRequests_mean,CreditRejections_mean,CreditRejectionRate_mean,FirmDowntimeShare_mean,ReentryCount_mean,UnemploymentTransfers_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,bad_run,error
0.8020414618625895,0.03754789043047593,0.975872078142329,1.298472928922548,0.0222462017537479,0.019895200402935766,7.1011982706339225,3.341288281932064,3.746391037942154,0.5420586762752229,2.659286997364114,0.3433344052375171,0.0833646735741102,0.14663537196116228,0.5174736362498513,0.12677426765875197,1.5785397323961994,0.35548254528996026,8.205359535463895,8.842083104344129,0.2886661783617555,1.2286234838700345,1.6234121462079902,0.34186472151833125,0.21436507878216446,0.14775446085215538,0.14093594981273702,1.8568549872194442,0.3687166515047481,0.19029018438574305,0,100.0,0.0,131.34521066735667,107.2570890526101,9.758720781423287,0.8328115837666423,0.10333204286082674,0.05618283619945061,0.01417713757959596,0.001588725182359152,0.4768433340070985,104.13333333333334,101.4,0.9737423687423685,0.0,0.0,0.0,0.31667095193813294,0.0,0.1530100916361191,0.17652371632363462,0.0,0.0,0.0,0.0010462525988093158,0.0,0.0,0.0,0.0,0.0,1.0,0.001590909090909091,0.0,1.0,0.0,0.013636363636363636,0.0,False,
0.8020414618625895,0.03754789043047593,0.975872078142329,1.298472928922548,0.0222462017537479,0.019895200402935766,7.1011982706339225,3.341288281932064,3.746391037942154,0.5420586762752229,2.659286997364114,0.3433344052375171,0.0833646735741102,0.14663537196116228,0.5174736362498513,0.12677426765875197,1.5785397323961994,0.35548254528996026,8.205359535463895,8.842083104344129,0.2886661783617555,1.2286234838700345,1.6234121462079902,0.34186472151833125,0.21436507878216446,0.14775446085215538,0.14093594981273702,1.8568549872194442,0.3687166515047481,0.19029018438574305,1,100.0,0.0,130.97885966422717,106.51175161405078,9.758720781423287,0.8241634632324184,0.09409333048927021,0.04878444642131182,0.035146310662301804,0.0007653639735296301,0.4700292589100811,107.23333333333333,57.0,0.5315593631014193,0.0,0.0,0.0,23.535922159842976,0.0,5.2844323207086665,4.538442114997833,0.0,0.0,0.0,0.0010220019449997256,0.0,0.0,0.0,0.0,0.0,1.0,0.0015,0.0,1.0,0.0,0.013636363636363636,0.0,False,
0.8020414618625895,0.03754789043047593,0.975872078142329,1.298472928922548,0.0222462017537479,0.019895200402935766,7.1011982706339225,3.341288281932064,3.746391037942154,0.5420586762752229,2.659286997364114,0.3433344052375171,0.0833646735741102,0.14663537196116228,0.5174736362498513,0.12677426765875197,1.5785397323961994,0.35548254528996026,8.205359535463895,8.842083104344129,0.2886661783617555,1.2286234838700345,1.6234121462079902,0.34186472151833125,0.21436507878216446,0.14775446085215538,0.14093594981273702,1.8568549872194442,0.3687166515047481,0.19029018438574305,2,98.5,0.015000000000000013,127.7294400428349,105.3485954317991,9.612339969701939,0.8385374869444085,0.09723100968816606,0.05788814621891509,0.04070393917145567,0.0039996446432241425,0.46797276098656143,105.13333333333334,59.766666666666666,0.5684804115304207,0.0,0.0,0.2854352765786146,18.215059108337716,0.0,4.537828381850618,3.493440329022823,0.0,0.0,0.0,0.001068621686425969,0.0,0.0,0.0,0.0,0.0,1.0,0.0015454545454545454,0.0,1.0,0.0,0.013636363636363636,0.0,False,
0.7713158607900337,0.09618824604355547,1.413766888909353,1.5958709046482336,0.04239797994175243,0.019262770030173786,4.73599515985504,3.6480599376225538,1.8724452806013556,0.3367378102641929,1.870058096009914,0.2055078041527077,0.08793789492534915,0.21556505522103575,0.8692402729551142,0.05432508882992807,1.6249334144677787,0.5821672006700833,5.733898108440329,9.357678071865,0.40420332677574955,0.8777580718279727,2.020560819908314,0.2663759878806747,0.43695031249367156,0.06613594301181575,0.014466382926659143,1.9434997668839076,0.18331573236172233,0.1980115927815996,0,100.0,0.0,159.9068028238385,154.97157658557165,14.137668889093538,0.9751391793961697,0.0988872674779314,0.041895916794480126,0.010875083751594464,0.0016319320035173312,0.4749665042999766,105.0,65.0,0.6190476190476192,0.0,0.0,0.0,0.9961833770191889,0.0,16.653611424962413,4.154448524446563,0.0,0.0,0.0,0.002870945939189443,0.0,0.0,0.0,0.0,0.0,1.0,0.0017727272727272728,0.0,1.0,0.0,0.03636363636363636,0.0,False,
0.7713158607900337,0.09618824604355547,1.413766888909353,1.5958709046482336,0.04239797994175243,0.019262770030173786,4.73599515985504,3.6480599376225538,1.8724452806013556,0.3367378102641929,1.870058096009914,0.2055078041527077,0.08793789492534915,0.21556505522103575,0.8692402729551142,0.05432508882992807,1.6249334144677787,0.5821672006700833,5.733898108440329,9.357678071865,0.40420332677574955,0.8777580718279727,2.020560819908314,0.2663759878806747,0.43695031249367156,0.06613594301181575,0.014466382926659143,1.9434997668839076,0.18331573236172233,0.1980115927815996,1,97.9,0.02100000000000002,157.2549531291844,151.47951235569815,13.840777842422568,0.9723324695221632,0.09599110749297908,0.05506915257120767,0.08085323595930388,0.03711761093916509,0.447979471108644,95.13333333333334,64.03333333333333,0.6725962776297073,0.0,0.0,0.4158243448413593,82.56597728547904,0.14763849966918177,0.40143897857975447,15.68655002211565,0.0,0.06666666666666667,1.6157843727364811,0.0037581767236725375,0.0,0.0,0.36666666666666664,0.36666666666666664,0.0,1.0,0.002545454545454545,0.0,1.0,0.0,0.05,0.0,False,
0.7713158607900337,0.09618824604355547,1.413766888909353,1.5958709046482336,0.04239797994175243,0.019262770030173786,4.73599515985504,3.6480599376225538,1.8724452806013556,0.3367378102641929,1.870058096009914,0.2055078041527077,0.08793789492534915,0.21556505522103575,0.8692402729551142,0.05432508882992807,1.6249334144677787,0.5821672006700833,5.733898108440329,9.357678071865,0.40420332677574955,0.8777580718279727,2.020560819908314,0.2663759878806747,0.43695031249367156,0.06613594301181575,0.014466382926659143,1.9434997668839076,0.18331573236172233,0.1980115927815996,2,96.13333333333334,0.03866666666666667,156.21781027138843,150.74220942071068,13.59101235871525,0.9693826220613088,0.08175583810180434,0.039471892045964754,-0.018068787333277894,0.05933854886169151,0.4924270741366748,99.7,87.46666666666667,0.8805280528052805,0.0,0.0,0.7656448254221853,63.74783432150947,0.0,0.08693944217155836,10.021894225278901,0.0,0.06666666666666667,1.9354008090909665,0.00397601461384858,0.0,0.0,0.3,0.3,0.0,1.0,0.0028636363636363638,0.0,1.0,0.0,0.05454545454545454,0.0,False,
0.6572917796038088,0.09090282356849942,1.314110403290263,1.2315705677757927,0.06630687913450643,0.027452361152223867,7.65562999373056,3.518284738577783,1.7446130822315418,0.28555030713962526,1.1007620652705794,0.21212199581630464,0.10213973886685056,0.11207781700940796,0.4991304092384836,0.09094851713021106,2.238030458593673,0.3567102759183813,9.065804003680842,10.938354812953055,0.4942446728506824,1.312056326404615,3.501208784775145,0.5425713141854196,0.2369530467842043,0.20320007503990045,0.24607552960163923,1.7617086773724753,0.20139945539291143,0.17599519011546078,0,96.56666666666666,0.03433333333333336,121.22218581572383,139.36668380300208,12.689926127772981,1.1737589720165509,0.09265677415595139,0.10872963387581606,-0.01511018162482807,0.06107015734618187,0.37395523876908915,95.16666666666667,69.23333333333333,0.7295734126984127,0.0,0.0,0.6042501527297487,56.88779032710908,1.9177883523178503,0.0035170915588888705,6.861169576840008,0.0,0.1,1.698322929869785,0.021084427105778295,0.0,0.2659512264967468,0.36666666666666664,0.36666666666666664,0.0,1.0,0.005909090909090909,0.0013636363636363635,1.0,0.0,0.10909090909090909,0.00909090909090909,False,
0.6572917796038088,0.09090282356849942,1.314110403290263,1.2315705677757927,0.06630687913450643,0.027452361152223867,7.65562999373056,3.518284738577783,1.7446130822315418,0.28555030713962526,1.1007620652705794,0.21212199581630464,0.10213973886685056,0.11207781700940796,0.4991304092384836,0.09094851713021106,2.238030458593673,0.3567102759183813,9.065804003680842,10.938354812953055,0.4942446728506824,1.312056326404615,3.501208784775145,0.5425713141854196,0.2369530467842043,0.20320007503990045,0.24607552960163923,1.7617086773724753,0.20139945539291143,0.17599519011546078,1,100.0,0.0,124.51553651318437,144.51113982176338,13.14110403290264,1.1828079806325966,0.10302696740404908,0.10690671682667904,0.05319124293000819,0.0021601763603037675,0.35125173159921086,97.0,58.0,0.597938144329897,0.0,0.0,0.0,0.02285676325624808,2.1689520415305177,4.716490790625786,0.8182348917623979,0.0,0.0,0.0,0.01158231293759845,0.0,0.18939494167060372,0.0,0.0,0.0,1.0,0.003409090909090909,0.0009090909090909091,1.0,0.0,0.02727272727272727,0.004545454545454545,False,
0.6572917796038088,0.09090282356849942,1.314110403290263,1.2315705677757927,0.06630687913450643,0.027452361152223867,7.65562999373056,3.518284738577783,1.7446130822315418,0.28555030713962526,1.1007620652705794,0.21212199581630464,0.10213973886685056,0.11207781700940796,0.4991304092384836,0.09094851713021106,2.238030458593673,0.3567102759183813,9.065804003680842,10.938354812953055,0.4942446728506824,1.312056326404615,3.501208784775145,0.5425713141854196,0.2369530467842043,0.20320007503990045,0.24607552960163923,1.7617086773724753,0.20139945539291143,0.17599519011546078,2,96.9,0.031000000000000028,120.42206654876077,139.74720519833653,12.733729807882646,1.1727860036570399,0.07947742510166209,0.08626551825505005,0.007791171988297392,0.06402804106613653,0.36736633008992176,95.26666666666667,67.4,0.7110224291468056,0.0,0.0,0.5455850893579284,61.69200171235797,1.2217629322523949,0.09808504303861303,7.486047628011914,0.0,0.16666666666666666,2.115297305924427,0.023275002781191153,0.0,0.19816860458721236,0.43333333333333335,0.43333333333333335,0.0,1.0,0.005318181818181818,0.0018181818181818182,1.0,0.0,0.11363636363636363,0.00909090909090909,False,
0.7804787653233448,0.10523383861579304,1.4049297056260204,1.404963781052376,0.03717857004122893,0.019328427446676483,6.921262267579949,2.2507729233891243,3.5990007746299613,0.9128926942381332,2.3552010252311764,0.4284211058350653,0.2398310876745885,0.11463814039955703,0.7777751366051601,0.21450397000062835,2.6563759020999003,0.5630914493077661,5.93014260751683,10.740845130484672,0.5262062158165967,1.362383786593759,1.8556486266205745,0.6804358234634817,0.20660340601190474,0.11983234994747227,0.07599690529276833,1.8831666687728492,0.061002134728356534,0.239976262606295,0,97.0,0.030000000000000027,139.2820562069666,147.44490914068362,13.627818144572405,1.0760793066329541,0.07216361571094379,0.07106242582699467,0.06488759261952877,0.00477346054041432,0.30234973250690167,106.7,66.5,0.6231644557421622,0.0,0.0,0.719928787818885,52.503381672349505,0.0,1.4254946879288295,8.1186958683224,0.0,0.0,0.0,0.0012635450709199188,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,1.0,0.003136363636363637,0.0009090909090909091,1.0,0.0,0.01818181818181818,0.0,False,
