alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,Employment_mean_pred,Employment_mean_sigma_emul,Employment_mean_I,Output_mean_pred,Output_mean_sigma_emul,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_I,BankBailedOut_share_pred,BankBailedOut_share_sigma_emul,BankBailedOut_share_I,BankBailoutAmount_mean_pred,BankBailoutAmount_mean_sigma_emul,BankBailoutAmount_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_I,Bank_Equity_mean_pred,Bank_Equity_mean_sigma_emul,Bank_Equity_mean_I,metrics_used,I_max,nroy
0.767832400307807,0.0372339035868896,1.2168286168814246,1.2552973674938028,0.062708541614529,0.0155001443328487,8.145520590483738,4.737158599376762,2.037315885640119,0.3225410564108669,1.8489418342954784,0.1093410439509903,0.1004331136670891,44.40681727553028,11.444972478279611,1.413554377180156,59.84845672746003,15.996946064372263,0.8360972012533496,61.11108265417567,15.136228125955592,0.8024368680891621,1.0225037961716472,0.01253263771736901,0.24440281226710542,0.006728121230359655,0.0006458535023666283,0.7447901151970958,0.15954174537242444,0.03234355621375657,1.6428191939410688,0.04219435735534873,0.007273324162306428,0.9438843616480035,0.025280382470705492,0.00679654498314823,0.1439168725648663,1.2152058981774254,0.05789961056491169,2.7800574535798055,5.572014295125136,1.3756277412528188,0.24046930291830898,0.13696008910455945,0.24484224899196938,0.7492004075353101,3.2324624229120333,2.221934130033955,0.5330472184895819,12,2.7800574535798055,True
0.767832400307807,0.0372339035868896,1.2168286168814246,1.2552973674938028,0.062708541614529,0.0155001443328487,8.145520590483738,4.737158599376762,2.037315885640119,0.3225410564108669,1.8489418342954784,0.1093410439509903,0.1004331136670891,44.40681727553028,11.444972478279611,1.413554377180156,59.84845672746003,15.996946064372263,0.8360972012533496,61.11108265417567,15.136228125955592,0.8024368680891621,1.0225037961716472,0.01253263771736901,0.24440281226710542,0.006728121230359655,0.0006458535023666283,0.7447901151970958,0.15954174537242444,0.03234355621375657,1.6428191939410688,0.04219435735534873,0.007273324162306428,0.9438843616480035,0.025280382470705492,0.00679654498314823,0.1439168725648663,1.2152058981774254,0.05789961056491169,2.7800574535798055,5.572014295125136,1.3756277412528188,0.24046930291830898,0.13696008910455945,0.24484224899196938,0.7492004075353101,3.2324624229120333,2.221934130033955,0.5330472184895819,12,2.7800574535798055,True
0.767832400307807,0.0372339035868896,1.2168286168814246,1.2552973674938028,0.062708541614529,0.0155001443328487,8.145520590483738,4.737158599376762,2.037315885640119,0.3225410564108669,1.8489418342954784,0.1093410439509903,0.1004331136670891,44.40681727553028,11.444972478279611,1.413554377180156,59.84845672746003,15.996946064372263,0.8360972012533496,61.11108265417567,15.136228125955592,0.8024368680891621,1.0225037961716472,0.01253263771736901,0.24440281226710542,0.006728121230359655,0.0006458535023666283,0.7447901151970958,0.15954174537242444,0.03234355621375657,1.6428191939410688,0.04219435735534873,0.007273324162306428,0.9438843616480035,0.025280382470705492,0.00679654498314823,0.1439168725648663,1.2152058981774254,0.05789961056491169,2.7800574535798055,5.572014295125136,1.3756277412528188,0.24046930291830898,0.13696008910455945,0.24484224899196938,0.7492004075353101,3.2324624229120333,2.221934130033955,0.5330472184895819,12,2.7800574535798055,True
0.8139777714997011,0.0510327610316138,1.0140210784236283,1.727279844093801,0.0591356131876658,0.0128289902583971,10.541041410080531,2.729023522169105,4.455717006318425,0.7431876029101439,2.836039853633883,0.2061298867093994,0.1025626514744599,39.06211398112103,9.693282082668404,1.9595460893678902,68.7717360775203,13.513679143446593,0.49836031710493206,42.86290521952708,12.657098875870814,1.6859572835307293,0.625364906815408,0.011069986691379393,3.7795702835903273,0.006384119804293384,0.0005519242532648938,0.6536222560204926,0.1266571865719993,0.028233352288450447,1.1832515170866718,0.024383022168834863,0.006102720182605293,0.18909855327514172,0.006820721969995254,0.005657126228950296,0.36110957647617536,0.26490229458517656,0.047568902248150295,0.1784601256078033,3.9744460431656607,1.1499536342268009,0.6673426056156164,0.29648576491606954,0.24926359246940183,0.6612982766800118,1.8704931691533995,1.350788444054736,0.6465961496315829,12,3.7795702835903273,False
0.8139777714997011,0.0510327610316138,1.0140210784236283,1.727279844093801,0.0591356131876658,0.0128289902583971,10.541041410080531,2.729023522169105,4.455717006318425,0.7431876029101439,2.836039853633883,0.2061298867093994,0.1025626514744599,39.06211398112103,9.693282082668404,1.9595460893678902,68.7717360775203,13.513679143446593,0.49836031710493206,42.86290521952708,12.657098875870814,1.6859572835307293,0.625364906815408,0.011069986691379393,3.7795702835903273,0.006384119804293384,0.0005519242532648938,0.6536222560204926,0.1266571865719993,0.028233352288450447,1.1832515170866718,0.024383022168834863,0.006102720182605293,0.18909855327514172,0.006820721969995254,0.005657126228950296,0.36110957647617536,0.26490229458517656,0.047568902248150295,0.1784601256078033,3.9744460431656607,1.1499536342268009,0.6673426056156164,0.29648576491606954,0.24926359246940183,0.6612982766800118,1.8704931691533995,1.350788444054736,0.6465961496315829,12,3.7795702835903273,False
0.8139777714997011,0.0510327610316138,1.0140210784236283,1.727279844093801,0.0591356131876658,0.0128289902583971,10.541041410080531,2.729023522169105,4.455717006318425,0.7431876029101439,2.836039853633883,0.2061298867093994,0.1025626514744599,39.06211398112103,9.693282082668404,1.9595460893678902,68.7717360775203,13.513679143446593,0.49836031710493206,42.86290521952708,12.657098875870814,1.6859572835307293,0.625364906815408,0.011069986691379393,3.7795702835903273,0.006384119804293384,0.0005519242532648938,0.6536222560204926,0.1266571865719993,0.028233352288450447,1.1832515170866718,0.024383022168834863,0.006102720182605293,0.18909855327514172,0.006820721969995254,0.005657126228950296,0.36110957647617536,0.26490229458517656,0.047568902248150295,0.1784601256078033,3.9744460431656607,1.1499536342268009,0.6673426056156164,0.29648576491606954,0.24926359246940183,0.6612982766800118,1.8704931691533995,1.350788444054736,0.6465961496315829,12,3.7795702835903273,False
0.723808368285865,0.0702943694399591,1.4026917352827506,1.8941188987835569,0.0286359454497017,0.0026213752556187,7.766562078293045,3.5818509961510543,1.6958441865375269,0.7048714008063628,2.354450050801506,0.3682524132874869,0.1363203920604606,13.054406360928137,10.192531445580936,3.8176954903233327,23.535617726265215,14.221112434512465,2.4590671577017185,16.57117877151624,13.358704606567565,2.826873119198406,0.7851574949591853,0.011434767659817928,2.3565304190424357,0.004263232723410486,0.0005776322684230342,0.07208836976744387,0.08345393077595305,0.02942868219732318,0.5121938020842921,0.03291394025489283,0.006430199050148978,0.5550354486060126,0.019591675981740483,0.005976596708978454,0.011172420154607914,0.6941831612024159,0.05037025640171651,1.3574352054236185,1.5786324433280248,1.213779776119535,1.2936077232306822,0.16319952327981166,0.23105388528689783,0.735507213662291,2.0356305873430256,1.4766666385199063,0.6327496863596611,12,3.8176954903233327,False
0.723808368285865,0.0702943694399591,1.4026917352827506,1.8941188987835569,0.0286359454497017,0.0026213752556187,7.766562078293045,3.5818509961510543,1.6958441865375269,0.7048714008063628,2.354450050801506,0.3682524132874869,0.1363203920604606,13.054406360928137,10.192531445580936,3.8176954903233327,23.535617726265215,14.221112434512465,2.4590671577017185,16.57117877151624,13.358704606567565,2.826873119198406,0.7851574949591853,0.011434767659817928,2.3565304190424357,0.004263232723410486,0.0005776322684230342,0.07208836976744387,0.08345393077595305,0.02942868219732318,0.5121938020842921,0.03291394025489283,0.006430199050148978,0.5550354486060126,0.019591675981740483,0.005976596708978454,0.011172420154607914,0.6941831612024159,0.05037025640171651,1.3574352054236185,1.5786324433280248,1.213779776119535,1.2936077232306822,0.16319952327981166,0.23105388528689783,0.735507213662291,2.0356305873430256,1.4766666385199063,0.6327496863596611,12,3.8176954903233327,False
0.723808368285865,0.0702943694399591,1.4026917352827506,1.8941188987835569,0.0286359454497017,0.0026213752556187,7.766562078293045,3.5818509961510543,1.6958441865375269,0.7048714008063628,2.354450050801506,0.3682524132874869,0.1363203920604606,13.054406360928137,10.192531445580936,3.8176954903233327,23.535617726265215,14.221112434512465,2.4590671577017185,16.57117877151624,13.358704606567565,2.826873119198406,0.7851574949591853,0.011434767659817928,2.3565304190424357,0.004263232723410486,0.0005776322684230342,0.07208836976744387,0.08345393077595305,0.02942868219732318,0.5121938020842921,0.03291394025489283,0.006430199050148978,0.5550354486060126,0.019591675981740483,0.005976596708978454,0.011172420154607914,0.6941831612024159,0.05037025640171651,1.3574352054236185,1.5786324433280248,1.213779776119535,1.2936077232306822,0.16319952327981166,0.23105388528689783,0.735507213662291,2.0356305873430256,1.4766666385199063,0.6327496863596611,12,3.8176954903233327,False
0.9109149891077613,0.0454354137007757,1.0553239483744,0.9864320063078008,0.0466988162920847,0.0117160119534013,5.874432613743741,2.326055717363253,4.287820469357618,0.8687425046369619,1.2629592673125754,0.27613129532384,0.2221386118844581,42.30663293479453,21.007262016518066,0.9927340320509049,53.93359638730901,30.236401701855083,0.7404630749091132,47.277588197501146,32.84268212414762,0.8734079972218953,1.1156255306070948,0.017517480736014526,0.5798977994502821,0.006738157706507051,0.0011174280418271292,0.725390173960686,0.09662336258134575,0.0464599824593273,0.6253506661382632,0.023762879049161308,0.015337241846610714,0.13877408021925333,0.011436170212765934,0.016304942679494793,0.2164177054553146,0.27341325042827824,0.2514620456046262,0.1670065962353552,4.394874823118596,3.003285617823959,0.4486131346315538,0.099013552946289,0.30944334178660743,0.7659260742686973,2.992952467186269,2.660998333676783,0.5482780630840711,12,0.9927340320509049,True
