component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,420,12,0.02857142857142857,0.17857142857142858,0.08928571428571427,1,1
CU,0.2,420,18,0.04285714285714286,0.17857142857142858,0.08928571428571427,1,1
CU,0.3,420,45,0.10714285714285714,0.17857142857142858,0.08928571428571427,1,1
CU,0.4,420,75,0.17857142857142858,0.17857142857142858,0.08928571428571427,1,1
EV,0.1,420,6,0.014285714285714285,0.03571428571428571,0.024999999999999998,4,4
EV,0.2,420,9,0.02142857142857143,0.03571428571428571,0.024999999999999998,4,4
EV,0.3,420,12,0.02857142857142857,0.03571428571428571,0.024999999999999998,4,4
EV,0.4,420,15,0.03571428571428571,0.03571428571428571,0.024999999999999998,4,4
MD,0.1,420,9,0.02142857142857143,0.12142857142857143,0.06785714285714285,2,2
MD,0.2,420,18,0.04285714285714286,0.12142857142857143,0.06785714285714285,2,2
MD,0.3,420,36,0.08571428571428572,0.12142857142857143,0.06785714285714285,2,2
MD,0.4,420,51,0.12142857142857143,0.12142857142857143,0.06785714285714285,2,2
OU,0.1,420,9,0.02142857142857143,0.07142857142857142,0.04107142857142857,3,3
OU,0.2,420,12,0.02857142857142857,0.07142857142857142,0.04107142857142857,3,3
OU,0.3,420,18,0.04285714285714286,0.07142857142857142,0.04107142857142857,3,3
OU,0.4,420,30,0.07142857142857142,0.07142857142857142,0.04107142857142857,3,3
