metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,7.5,,0.9,25.0,56.25,12.961124999999987,seed_replicates,10,True,
Output_mean,80.0,10.0,15.0,,0.9,100.0,225.0,46.55971343393368,seed_replicates,10,True,
Consumption_mean,80.0,10.0,15.0,,0.9,100.0,225.0,26.56816902291171,seed_replicates,10,True,
