wave,iter,targets_path,rows,nroy_pct,Imax_median,Imax_p95
3,0,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\02_wave2\targets_for_wave_final.json,660.0,85.45454545454545,2.5671960016509914,2.813581224554423
3,1,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\waves\wave_03\targets_tuned_iter1.json,660.0,62.727272727272734,2.6944508304431,2.953036227167352
