metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,21.052631578947366,55.00000000000001,33.947368421052644
Imax_median,3.408758059731795,2.514353325675254,-0.8944047340565406
RI_shrink_mean,34.62594317470113,66.89248386255503,32.2665406878539
bad_run_pct,5.0,0.0,-5.0
