wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,57.0,21.052631578947366,3.408758059731795,6.706909611996485,7.654938013707248,14.0
wave2,60.0,55.00000000000001,2.514353325675254,3.7365431819247372,5.629033826119771,13.0
