alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,AvgMarkup_mean,PriceDispersion_mean,InventoryGap_mean,SalesForecastError_mean,InventoryTurnover_mean,CreditRejections_mean,FirmDowntimeShare_mean,ReentryCount_mean,UnemploymentTransfers_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,bad_run,error
0.7579691623662506,0.12293709381413807,1.2395842144685425,1.8042732360584153,0.11446432253297897,0.019202309347208516,17.203488744473102,6.180710132825775,4.211843153759102,0.6966838298373998,2.347483450914769,0.18984564662825779,0.204043285274793,0.3862784728331803,0.6114439479355016,0.18006944504168454,0.8542607690782513,0.49902342388456067,9.623364727376085,8.752959321728497,0.8504465749752748,1.7201809570265896,0.15191408534278644,0.5221271044636133,0.15961804406562455,0.09293118077444176,0.293266895576262,2.572624238504345,0.38814185562974796,0.146991865015227,0,95.3,0.047,169.01392310892797,126.68454361971024,11.813237563885215,0.7593416861847081,0.10270927498302726,0.043919060854218664,-0.07832236612893087,0.03860042518212871,0.8190743632665789,102.2,0.0,0.0,0.690861765571567,106.5989263775585,0.7532539708922823,0.0,6.312109825885914,0.0,0.4,5.29126302562908,0.09915781061024982,0.0,0.38204181789771496,0.75,0.75,0.0,1.0,0.012142857142857143,0.0,1.0,0.0,0.4785714285714286,0.02857142857142857,False,
0.7579691623662506,0.12293709381413807,1.2395842144685425,1.8042732360584153,0.11446432253297897,0.019202309347208516,17.203488744473102,6.180710132825775,4.211843153759102,0.6966838298373998,2.347483450914769,0.18984564662825779,0.204043285274793,0.3862784728331803,0.6114439479355016,0.18006944504168454,0.8542607690782513,0.49902342388456067,9.623364727376085,8.752959321728497,0.8504465749752748,1.7201809570265896,0.15191408534278644,0.5221271044636133,0.15961804406562455,0.09293118077444176,0.293266895576262,2.572624238504345,0.38814185562974796,0.146991865015227,1,95.1,0.049,177.1555546881019,126.89020087454995,11.788445879595841,0.7268667576071801,0.05598386743348064,0.0450936329022584,-0.11265390823531954,0.05751201800608472,0.8632459306605785,107.0,0.0,0.0,0.7202601385746124,84.84326818723801,1.421328414653613,0.6042912210111424,6.309915526384911,0.0,0.15,1.9705368107460448,0.09203395132325819,0.0,0.5382501381369581,0.25,0.25,0.0,1.0,0.012071428571428571,0.0,1.0,0.0,0.44285714285714284,0.02857142857142857,False,
0.7579691623662506,0.12293709381413807,1.2395842144685425,1.8042732360584153,0.11446432253297897,0.019202309347208516,17.203488744473102,6.180710132825775,4.211843153759102,0.6966838298373998,2.347483450914769,0.18984564662825779,0.204043285274793,0.3862784728331803,0.6114439479355016,0.18006944504168454,0.8542607690782513,0.49902342388456067,9.623364727376085,8.752959321728497,0.8504465749752748,1.7201809570265896,0.15191408534278644,0.5221271044636133,0.15961804406562455,0.09293118077444176,0.293266895576262,2.572624238504345,0.38814185562974796,0.146991865015227,2,96.05,0.03949999999999999,170.1050137960969,127.94775855865551,11.906206379970353,0.759477295117485,0.09350593072065633,0.0389426083322763,-0.06074478075010718,0.03190543418758675,0.8017981310032208,103.1,0.0,0.0,0.5806178668101467,109.26105515343204,0.3242733413398323,0.0,6.189620673722071,0.0,0.3,3.2770399539624435,0.1024646373274825,0.0,0.5559790215016394,0.45,0.45,0.0,1.0,0.01242857142857143,0.0,1.0,0.0,0.4642857142857143,0.014285714285714285,False,
0.5378979788937184,0.08623841759444262,1.2170065133131878,1.4278899247389427,0.088229339810165,0.015701295431374794,8.03568871521247,7.678254887083611,4.641697490240932,0.7026417933787947,1.3964997958651773,0.20225409916220904,0.16096079138857017,0.09929293957772642,0.8811569464809044,0.04094430176265304,0.9338498118616168,0.4738209809901731,5.480321327703056,6.128998663136763,0.3560021738586825,2.6016957523507154,3.198524318538426,0.7218510322076079,0.5468292343243238,0.09830988626655522,0.13179444303603607,1.5500210128686724,0.06873830406903372,0.09030247323053066,0,100.0,0.0,142.21294952720683,134.4293015607359,12.17006513313188,0.948905618896178,0.11051584903733924,0.04839683881588931,-0.7967334652003867,0.006197197524674817,1.511941507628198,61.9,0.0,0.0,0.0,13.578015558572952,15.777502108004924,0.025132270667683344,4.570796336388277,0.0,0.05,1.0623306095324847,0.025398155931221578,0.0,0.0,0.05,0.05,0.0,1.0,0.004214285714285715,0.0,1.0,0.0,0.18571428571428572,0.0,False,
0.5378979788937184,0.08623841759444262,1.2170065133131878,1.4278899247389427,0.088229339810165,0.015701295431374794,8.03568871521247,7.678254887083611,4.641697490240932,0.7026417933787947,1.3964997958651773,0.20225409916220904,0.16096079138857017,0.09929293957772642,0.8811569464809044,0.04094430176265304,0.9338498118616168,0.4738209809901731,5.480321327703056,6.128998663136763,0.3560021738586825,2.6016957523507154,3.198524318538426,0.7218510322076079,0.5468292343243238,0.09830988626655522,0.13179444303603607,1.5500210128686724,0.06873830406903372,0.09030247323053066,1,100.0,0.0,142.7768282271289,133.47747260726436,12.17006513313188,0.9326262656660536,0.09318271718477475,0.04456436073671751,-0.6559220332643132,0.009414120656101853,1.3426947412246144,69.45,0.0,0.0,0.0,20.9984581822275,14.139582957480197,0.008048808058014167,4.73662297978826,0.0,0.1,1.8155411017592926,0.028292893577859773,0.0,0.0,0.2,0.2,0.0,1.0,0.004928571428571429,0.0,1.0,0.0,0.21428571428571427,0.0,False,
0.5378979788937184,0.08623841759444262,1.2170065133131878,1.4278899247389427,0.088229339810165,0.015701295431374794,8.03568871521247,7.678254887083611,4.641697490240932,0.7026417933787947,1.3964997958651773,0.20225409916220904,0.16096079138857017,0.09929293957772642,0.8811569464809044,0.04094430176265304,0.9338498118616168,0.4738209809901731,5.480321327703056,6.128998663136763,0.3560021738586825,2.6016957523507154,3.198524318538426,0.7218510322076079,0.5468292343243238,0.09830988626655522,0.13179444303603607,1.5500210128686724,0.06873830406903372,0.09030247323053066,2,100.0,0.0,141.96726498491643,133.19346594979848,12.17006513313188,0.9432371142892333,0.089014549233487,0.07641461811408302,-0.8200883224864786,0.0019090885408227488,1.6036580218055214,62.9,0.0,0.0,0.0,35.017973804883425,13.364456891910176,0.0,8.011409523573276,0.0,0.1,0.8853170939081103,0.027113934870682477,0.0,0.0,0.1,0.1,0.0,1.0,0.005285714285714286,0.0,1.0,0.0,0.22142857142857142,0.0,False,
0.7673549128353617,0.09816405672560657,1.0908800173936126,1.2624240036863417,0.08740933228983658,0.02009635766247804,17.613767923463996,6.238800296582717,3.3454924049114956,0.3076998975491966,2.2331581851426865,0.13600186285919863,0.11752602391299188,0.15057084179208907,0.6567486215790026,0.08434852013532243,2.423260284952122,0.5448651888428843,5.9651728442712315,4.256299910923976,0.3710655511089676,2.182701445367396,3.2872664085491787,0.6685719152975522,0.5038766822236673,0.20570504769060916,0.23096810440646956,1.507264539430186,0.36320750472210317,0.06201498521594383,0,85.05,0.14950000000000002,108.43638995191625,100.32524949991877,9.277934547932675,0.9511510706867121,0.0939278883054637,0.08440444912208718,0.2561522253922474,0.022427840668937944,0.28171787968978285,104.75,0.0,0.0,0.9271240289783602,89.23808555339235,0.0,0.0,5.762351842801155,0.0,0.5,3.76004647428521,0.08319274867754471,0.0,1.762117074328301,0.6,0.6,0.0,1.0,0.009214285714285713,0.0007142857142857143,1.0,0.0,0.2642857142857143,0.04285714285714286,False,
0.7673549128353617,0.09816405672560657,1.0908800173936126,1.2624240036863417,0.08740933228983658,0.02009635766247804,17.613767923463996,6.238800296582717,3.3454924049114956,0.3076998975491966,2.2331581851426865,0.13600186285919863,0.11752602391299188,0.15057084179208907,0.6567486215790026,0.08434852013532243,2.423260284952122,0.5448651888428843,5.9651728442712315,4.256299910923976,0.3710655511089676,2.182701445367396,3.2872664085491787,0.6685719152975522,0.5038766822236673,0.20570504769060916,0.23096810440646956,1.507264539430186,0.36320750472210317,0.06201498521594383,1,96.8,0.03200000000000001,122.29784073348053,108.41475435168695,10.55971856837017,0.9297586767141031,0.06764060003507774,0.17262756648945918,0.0015128373887014989,0.12605783726073366,0.2834112074702725,108.0,0.0,0.0,0.19844795269102025,112.57910679073898,0.17435193763351095,0.0,5.848705077874895,0.0,0.5,4.222350343985289,0.10154611067901653,0.0,1.7545371537770447,0.7,0.7,0.0,1.0,0.010071428571428571,0.0007142857142857143,1.0,0.0,0.30714285714285716,0.02857142857142857,False,
0.7673549128353617,0.09816405672560657,1.0908800173936126,1.2624240036863417,0.08740933228983658,0.02009635766247804,17.613767923463996,6.238800296582717,3.3454924049114956,0.3076998975491966,2.2331581851426865,0.13600186285919863,0.11752602391299188,0.15057084179208907,0.6567486215790026,0.08434852013532243,2.423260284952122,0.5448651888428843,5.9651728442712315,4.256299910923976,0.3710655511089676,2.182701445367396,3.2872664085491787,0.6685719152975522,0.5038766822236673,0.20570504769060916,0.23096810440646956,1.507264539430186,0.36320750472210317,0.06201498521594383,2,65.4,0.346,85.36898439007139,77.1484269378313,7.134355313754227,0.9874830355310481,0.11028031501772248,0.25263069636972435,0.04094514198169755,0.21587349854779384,0.22619328661847327,107.25,0.0,0.0,2.145718488471657,80.1145368086026,0.2101005176733876,0.0,2.3333866006958575,0.0,0.15,1.3934741205741619,0.13810335797388656,0.0,2.138990934348005,0.25,0.25,0.0,1.0,0.009857142857142858,0.002857142857142857,1.0,0.0,0.2714285714285714,0.07857142857142857,False,
0.8356899465600137,0.1170531729737847,1.203495754858167,1.3326141850239455,0.024814772063200898,0.02717015343665635,6.347397298639423,6.616226073152084,5.557344767468573,0.5759368540267451,1.6980818239419635,0.23368629134817367,0.09977489376856488,0.29563136341572027,0.8422776027149042,0.11118705462171888,1.2522011176225525,0.39749617954361594,7.025090817686522,10.274335184957412,0.33509035888553995,1.5187092436606617,3.984657876040718,0.5896938692451312,0.40849597658133474,0.3355532792208318,0.2874369155364117,2.36305784534537,0.1530191046301448,0.005494411719512242,0,0.0,1.0,0.6108935929854729,0.5447159778724444,0.0,0.9077701397463794,5.059384095007501e-09,0.07014059500893507,557.5662817002606,0.0007124523097882535,0.001506090996066881,96.45,0.0,0.0,0.5494411719512243,43.49888636092269,0.0,0.0,0.850740350072782,0.0,0.3,0.7574124083644976,0.21351260339075723,0.25,1.1236230290824185,0.3,0.3,0.0,1.0,0.004214285714285715,0.0,1.0,0.0,0.2857142857142857,0.17142857142857143,True,
