stage,seed,reasons,alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer
strict,0,defaults_hh_above_max;bank_resolved_above_max;haircut_above_max,0.6312561144503369,0.1019340934231547,1.201943499378204,1.1339474714247602,0.0678918216793763,0.0105456280543303,17.254964819606457,4.730278746643912,5.688527507324537,0.3754101891481891,2.181908697446437,0.2757683655864731,0.1342396291845981,0.37269756105521,0.7847028408232638,0.105307783149349,1.526674119713974,0.2920703687777524,10.082021668198584,8.098331552893953,0.4123059687160197,1.2528360686488098,1.2854021215813018,0.6365721156167123,0.3978029953023557,0.2134521148130642,0.195343685556654,1.5337113517041452,0.1830937341406094,0.1114325020718668
strict,0,bank_resolved_above_max,0.6682843320465679,0.1064633957428194,1.151237391296858,1.2699490393423891,0.0467690188350367,0.0068243079268834,14.036109400431055,4.361281043777238,4.210964335507487,0.5005782132211818,1.7066404590955917,0.3452375127423532,0.205225374884914,0.2429780954926629,0.7420250682118723,0.1505144485565771,2.0867276471944542,0.2904488398074893,5.451973239814435,9.377363012318929,0.7548910908834776,1.4101681709128078,1.3789708243055157,0.5109677328402038,0.268020158859409,0.209891832046272,0.2255352252009591,2.121485119913212,0.2851558700681024,0.1807698474780872
strict,0,bank_resolved_above_max,0.6765068475517285,0.1107678127575574,1.0986161499890663,1.1816334048157608,0.0389378261745377,0.019955444692937,13.821651165749456,4.693000493321708,3.1890676811772884,0.4891470154143644,2.16284722279769,0.3329423706080316,0.1322635541613232,0.224284530234635,0.797252124592405,0.1320848915597646,1.6081613191836788,0.2659698298401285,10.042956881078858,7.165128885709592,0.8232948415629449,2.6083771196939525,1.7619463641985176,0.5691823020909861,0.5153808139780467,0.260646638621033,0.1175317736408269,2.3734118373634248,0.3681227563737357,0.2075081627647947
strict,0,bank_resolved_above_max,0.6146144949955249,0.0733138018660209,1.0236213093287216,1.1376032945776955,0.0533958714644474,0.0216734057144549,16.08087433223112,5.029136945934109,5.318172378742233,0.3795004631661616,1.473588716327312,0.3753117353376016,0.212855979210399,0.1915047572455473,0.7201958083585434,0.0868631597819849,2.002232098711181,0.4980586777847434,7.680668816068937,7.545150434935853,0.4972198973907545,1.7053963267792889,2.6682717586424607,0.6477312968925211,0.3209362916697982,0.1918969687876365,0.1256821586735192,1.40670945834782,0.1412475253679914,0.1180242255442585
strict,0,bank_resolved_above_max,0.5952302170929,0.0694334936609808,1.087780730710267,1.1754870833868607,0.0529113138926477,0.0146305349282449,10.068734689667185,4.703679429719129,2.9670631102149003,0.6092708905182194,1.9042598661683887,0.4329566171772767,0.1556563374813871,0.2567777325203704,0.7137061235042911,0.1032801616330962,1.3625975027845718,0.5199871893419452,6.370184101188626,6.98817916364861,0.5032716301162476,1.5418141890769586,1.2059255338115116,0.3834358370579203,0.4070005297667552,0.177042700072201,0.1736579495885176,2.0516068613049425,0.2066029775408604,0.1245942037530451
strict,0,bank_resolved_above_max,0.6279202166533799,0.083864709584545,1.2116351507361387,1.1316017619536782,0.0381633368468916,0.0161255304259972,15.19689104294234,4.544892955034923,3.686629103849671,0.3684502325001614,2.218684936520642,0.2463936073099231,0.2841290723146107,0.1893719481629496,0.6182781190575928,0.1670125116908355,1.9623123203859625,0.5162522642246525,7.342728384041286,4.482861469490719,0.6068421928147529,1.456390045889827,3.1885661760153265,0.646733228610347,0.4797417560823629,0.2452844648637467,0.1695623539080256,1.917000636430084,0.3631975502209875,0.1116919887867171
strict,0,bank_resolved_above_max,0.6407928563170515,0.0955415648509894,1.0811452125953878,1.0685812383552942,0.0472334301605093,0.0184584670594874,12.29861629638732,5.599158052701408,5.774078275454066,0.473287814406399,1.313622647204225,0.2807848049908877,0.1825428216984309,0.2095101305758113,0.7129073164799994,0.1436816356335931,1.3183183907619302,0.2558766232064242,8.486764883817285,6.782042331231897,0.4726278909571926,2.3635368640675454,2.47088844599623,0.4708752130544315,0.6132900273491912,0.2522929364146307,0.2908102869766529,2.1103477461399485,0.3487042218339377,0.1364929590512245
strict,0,bank_resolved_above_max,0.6220028229184272,0.0938487362508442,1.19255427700251,1.2217725796505567,0.0428934818588759,0.0114530313278264,17.17164237548938,5.158374519951934,5.249357326695774,0.5177253733154994,2.197927384245741,0.2013247815609495,0.2153445535651314,0.194331308868365,0.744051695821321,0.1626159103135935,1.2282410409284878,0.4189130778290871,4.935228900060169,9.370561355060886,0.4009033431478858,1.378671609470551,2.99832167153491,0.6676692274964515,0.4569175347057282,0.2365407506922096,0.1624235404702553,1.4463689998138942,0.3664063134686353,0.1311638087650662
strict,0,bank_resolved_above_max,0.6327552565369076,0.1037511936680118,1.1055038576023484,1.2233309575852038,0.0430289192623913,0.0093203500946742,14.819240473607325,4.312078689819481,6.619085370615167,0.3547289570884232,1.266610789462635,0.1893244613839323,0.1411024985337113,0.2495823969476394,0.7094237202604652,0.0931580136592165,1.5485231273821676,0.2683805323575651,5.23691845781314,8.052666241245337,0.649836344227444,2.466004789649676,3.29787780381613,0.3403668127567551,0.4666042302220957,0.1680677191507178,0.1768864911095523,1.4373125167108682,0.2665260168913758,0.0842451864857683
strict,0,bank_resolved_above_max,0.6192066615277239,0.0801443300964247,1.1610285343382187,1.0897709210115092,0.0427378553985069,0.019647906790859,16.38040054217878,4.050315168354298,3.3775376957423195,0.5315807875798887,1.3918461614770727,0.3725394114219978,0.1680883926343499,0.2487521215030175,0.7105001935270492,0.1482079661825422,1.2120989671528215,0.4399410820551044,7.435491670349101,5.627810594933337,0.6584333178571666,1.71508106868318,3.359845299452137,0.5278602951136129,0.4278916910775273,0.2060133107459842,0.1747277584237124,1.7000859219296178,0.3376974935105027,0.1579402581262876
