param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.5744604938005738,0.9156562273078356,0.5983477243374112,0.8989290992986304,2.5155047122109586
alpha_std,0.03,0.13,0.0300605486238735,0.1271569834245243,0.0346527667057695,0.1218128414583209,2.9035651993492007
wage,0.9,1.45,0.9010604576246676,1.4398247468670309,0.9254754451782188,1.4134369649316731,2.042856501388479
productivity,0.95,1.95,0.954962957123675,1.949506155964404,1.000121180261342,1.900931231794192,0.5456801159270941
loan_rate,0.012,0.073,0.0121505478828974,0.0722516748977041,0.0148678986358046,0.0696169620293493,1.4735622708086926
deposit_rate,0.001,0.028,0.0012031127501301,0.0279724773829969,0.0023252490055319,0.0267104944387049,0.8542050634562925
bank_credit_multiplier,4.2,11.5,4.233558163716256,11.446789593694362,4.646982512257925,11.018286418200242,1.188610548245117
hh_debt_cap_multiplier,2.1,4.8,2.1207451970720377,4.786345898108902,2.222715995128857,4.631977365351931,1.2740481097457623
firm_debt_cap_multiplier,1.6,4.8,1.60218853246271,4.751161334607465,1.779512562540292,4.622408721134326,1.5945999329764038
adaptation_rate,0.25,0.95,0.2500489213381108,0.946304091608465,0.2965051379977582,0.9143772166419156,0.5349756756636959
price_elasticity,0.95,2.9,0.9653724786686494,2.893115637660338,1.039124051501721,2.8011002090217803,1.1413764619646827
skill_wage_weight,0.03,0.49,0.0305211191888556,0.4896462370997675,0.0652668815604051,0.4655114191839403,0.19019175849740444
demand_smoothing,0.06,0.35,0.0603619234189705,0.3485663184238597,0.0743233514307084,0.3364917258514763,0.6191741362450931
price_adjust_speed,0.08,0.45,0.0805647402648545,0.4490964754867364,0.0970395904057381,0.4316357844943672,0.39682831841029165
price_stickiness,0.45,0.9,0.4511269823641355,0.8985535827791737,0.473601167739218,0.8806857666891803,0.571866574435953
max_price_step,0.04,0.22,0.0414448133780715,0.2196154412563728,0.0480005893339636,0.2113596992835827,1.0163178453881705
inventory_target_days,0.8,2.8,0.8147875653135486,2.790646762855117,0.9330558256170473,2.703094551629113,1.2070401229215655
demand_expectation_memory,0.15,0.65,0.1528330009447505,0.6466283026082067,0.1760868164028599,0.6172550256629659,1.2409396673087603
max_hire_per_step,3.0,12.0,3.070266199173027,11.997709370398402,3.4927159854716936,11.567907484385024,0.806186986384716
max_fire_per_step,3.0,12.0,3.0430865348858704,11.94159975066423,3.4538444215600346,11.51914322262085,1.1276309357960201
hh_max_dsr,0.2,0.65,0.2005453705932136,0.649351382395768,0.2242853643658912,0.6286162637917881,0.26533071054347657
firm_max_dsr,0.6,2.2,0.614709850785226,2.18931315989895,0.7277535375435067,2.119385749370603,1.5872931803922574
firm_reentry_lag,0.0,4.0,0.0511152865439333,3.9898986532399374,0.2752555241538718,3.8228088685502457,1.5304158325998962
firm_reentry_cash_fraction,0.2,0.85,0.2003298373081355,0.8489586435437575,0.2283125819645441,0.8178012710266385,0.21095288682736468
consumption_memory,0.15,0.75,0.1548969477200605,0.7457947188283507,0.1849271515913582,0.7227644373690412,1.5170381486182882
precautionary_saving,0.03,0.35,0.0301977646392577,0.3481056745107695,0.0478451758033561,0.3315395634095922,0.653778165152552
consumption_floor_prop,0.0,0.35,0.0022244956243804,0.3494909710486054,0.0201344998769353,0.3349466715000446,0.7810070216499931
consumption_ceiling_prop,1.0,2.8,1.0151023537473671,2.786131581986255,1.1049010555927272,2.6996511972983974,1.6094873200617865
unemployed_consumption_penalty,0.05,0.45,0.056258147091728,0.4479135570344283,0.0708302323276777,0.4236366386084403,2.086147514324921
unemployment_transfer,0.0,0.25,0.0001084674097768,0.2496401533799718,0.0267515994130119,0.2393456284726027,0.1873256119219957
