wave,wave_dir,n,steps,nroy_pct,Imax_median,Imax_p95,gpr_r2_cv_median,gpr_r2_cv_share_ge_threshold,shrink_mean,shrink_delta,wave_blocking_pass,stable_candidate
1,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v3_tuned1\01_wave1,120,120,14.868804664723031,3.558902288993252,5.379670431219228,0.5400712684811609,0.7857142857142857,10.899840525693863,,False,False
2,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v3_tuned1\02_wave2,120,120,43.333333333333336,2.8508389205117926,3.999187425358264,0.6630581470976784,0.8148148148148148,21.413487788853537,10.513647263159674,True,False
3,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v3_tuned1\waves\wave_03,120,120,60.83333333333333,2.6706873540422627,3.850995683434728,0.5558100612825457,0.6666666666666666,29.31244469786571,7.898956909012174,False,False
4,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v3_tuned1\waves\wave_04,250,120,31.6,2.8993002750544763,3.347526775095514,0.4879993060492502,0.6296296296296297,37.37809512372797,8.065650425862255,False,False
5,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v3_tuned1\waves\wave_05,250,120,40.400000000000006,2.7847830970853,2.9530689022709917,0.4929193663745018,0.6296296296296297,44.982827503032695,7.604732379304728,False,False
