component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,414,3,0.007246376811594203,0.028985507246376812,0.014492753623188406,4,4
CU,0.2,414,3,0.007246376811594203,0.028985507246376812,0.014492753623188406,4,4
CU,0.3,414,6,0.014492753623188406,0.028985507246376812,0.014492753623188406,4,4
CU,0.4,414,12,0.028985507246376812,0.028985507246376812,0.014492753623188406,4,4
EV,0.1,414,3,0.007246376811594203,0.036231884057971016,0.02355072463768116,3,3
EV,0.2,414,9,0.021739130434782608,0.036231884057971016,0.02355072463768116,3,3
EV,0.3,414,12,0.028985507246376812,0.036231884057971016,0.02355072463768116,3,3
EV,0.4,414,15,0.036231884057971016,0.036231884057971016,0.02355072463768116,3,3
MD,0.1,414,12,0.028985507246376812,0.13768115942028986,0.08695652173913043,1,1
MD,0.2,414,30,0.07246376811594203,0.13768115942028986,0.08695652173913043,1,1
MD,0.3,414,45,0.10869565217391304,0.13768115942028986,0.08695652173913043,1,1
MD,0.4,414,57,0.13768115942028986,0.13768115942028986,0.08695652173913043,1,1
OU,0.1,414,12,0.028985507246376812,0.12318840579710146,0.07789855072463768,2,2
OU,0.2,414,27,0.06521739130434782,0.12318840579710146,0.07789855072463768,2,2
OU,0.3,414,39,0.09420289855072464,0.12318840579710146,0.07789855072463768,2,2
OU,0.4,414,51,0.12318840579710146,0.12318840579710146,0.07789855072463768,2,2
