component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,51,0,0.0,0.058823529411764705,0.029411764705882353,3,3
CU,0.2,51,0,0.0,0.058823529411764705,0.029411764705882353,3,3
CU,0.3,51,3,0.058823529411764705,0.058823529411764705,0.029411764705882353,3,3
CU,0.4,51,3,0.058823529411764705,0.058823529411764705,0.029411764705882353,3,3
EV,0.1,51,0,0.0,0.058823529411764705,0.029411764705882353,3,3
EV,0.2,51,0,0.0,0.058823529411764705,0.029411764705882353,3,3
EV,0.3,51,3,0.058823529411764705,0.058823529411764705,0.029411764705882353,3,3
EV,0.4,51,3,0.058823529411764705,0.058823529411764705,0.029411764705882353,3,3
MD,0.1,51,6,0.11764705882352941,0.17647058823529413,0.1323529411764706,1,1
MD,0.2,51,6,0.11764705882352941,0.17647058823529413,0.1323529411764706,1,1
MD,0.3,51,6,0.11764705882352941,0.17647058823529413,0.1323529411764706,1,1
MD,0.4,51,9,0.17647058823529413,0.17647058823529413,0.1323529411764706,1,1
OU,0.1,51,0,0.0,0.11764705882352941,0.07352941176470587,2,2
OU,0.2,51,3,0.058823529411764705,0.11764705882352941,0.07352941176470587,2,2
OU,0.3,51,6,0.11764705882352941,0.11764705882352941,0.07352941176470587,2,2
OU,0.4,51,6,0.11764705882352941,0.11764705882352941,0.07352941176470587,2,2
