metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,3.58814352574103,26.0,22.41185647425897
Imax_median,3.59281027885386,2.887075262217449,-0.7057350166364111
RI_shrink_mean,22.44190058244061,47.91048698434614,25.468586401905533
bad_run_pct,2.878787878787879,0.0,-2.878787878787879
