wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,641.0,3.58814352574103,3.59281027885386,5.476044353968172,9.022766632294127,14.0
wave2,750.0,26.0,2.887075262217449,3.192829085192552,3.244118226315345,13.0
