metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,16.071428571428573,100.0,83.92857142857143
Imax_median,4.029479456318591,1.4869260569523726,-2.5425533993662186
RI_shrink_mean,56.76982655650663,58.493168763147146,1.7233422066405168
bad_run_pct,6.666666666666667,0.0,-6.666666666666667
