param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.6267899233994103,0.8412038649417906,0.6335329011218546,0.832233092605132,38.73887384503423
alpha_std,0.03,0.13,0.0445586478289282,0.1057040453358461,0.0464042386146844,0.1046271338949626,38.854602493082105
wage,0.9,1.45,0.9500109579610536,1.237916474104836,0.9554127705024512,1.2268068105262313,47.653542519312275
productivity,0.95,1.95,1.056872539482736,1.4342250849534446,1.0823527334980565,1.3654395902391083,62.26474545292915
loan_rate,0.012,0.073,0.0204230541762198,0.0659790781211472,0.0213393875610641,0.0641853735076995,25.317993532905902
deposit_rate,0.001,0.028,0.0034459937611564,0.0243175696988948,0.0047275269001445,0.0236059772113522,22.697866897265186
bank_credit_multiplier,4.2,14.0,5.786448549084446,12.62993411717451,5.940123797625168,12.157803510989142,30.168514611325882
hh_debt_cap_multiplier,2.1,4.8,2.4190727661016385,4.601031755009439,2.5377704171116595,4.552040764848112,19.1867041145259
firm_debt_cap_multiplier,1.6,4.8,1.958133375519285,4.44678312888643,2.0579655123778693,4.23988996240746,22.229695207276702
adaptation_rate,0.25,0.95,0.3066163385070829,0.8697004757224154,0.3347723936575556,0.8330611677624857,19.559408969238213
price_elasticity,0.95,2.9,1.24250164114093,2.7612865588473063,1.314660647920623,2.726007175758565,22.113593963775568
skill_wage_weight,0.03,0.49,0.0869738089895909,0.4212592536450335,0.1081316780813824,0.4057601363555202,27.32925116186029
demand_smoothing,0.06,0.35,0.1165125441594075,0.3225665366080608,0.1222810916549045,0.3169768326889788,28.946899155636785
price_adjust_speed,0.08,0.45,0.1040852425744757,0.358926547920984,0.1208882212486576,0.342860606073142,31.123971527970728
price_stickiness,0.45,0.9,0.5005562069660154,0.7700455450130614,0.5115935434030553,0.7503271897043184,40.11348043398978
max_price_step,0.04,0.22,0.0628749126820894,0.201498174659729,0.0669735793372966,0.192079907158739,22.987076679089125
inventory_target_days,0.8,2.8,0.9728513328619666,2.496871501551252,1.0145392248752647,2.448966597349974,23.798991565535708
demand_expectation_memory,0.15,0.65,0.2035172498989748,0.5826767823099388,0.2231207213506086,0.5730517239440036,24.1680935178072
max_hire_per_step,3.0,12.0,4.399797644425578,10.90760412875997,4.630564991086421,10.645764472102952,27.691039062951194
max_fire_per_step,3.0,12.0,3.56163088799857,9.471078570581929,3.8214209195271,9.252594826481584,34.33947019351824
hh_max_dsr,0.2,0.65,0.2398692377572113,0.5796626043772528,0.2449914141732392,0.5669042832581209,24.49036297332411
firm_max_dsr,0.6,2.2,0.823088767895324,1.9060067681835584,0.8537764144040647,1.8713698449881204,32.31762498198536
firm_reentry_lag,0.0,4.0,0.3483518649117962,3.3513468862739946,0.495549347815606,3.301847674431647,24.925124465945036
firm_reentry_cash_fraction,0.2,0.85,0.2467598802545406,0.7133509889111485,0.2678099321591201,0.7001085330373148,28.216752514368014
consumption_memory,0.15,0.75,0.2191988749358093,0.6639456461535652,0.2557924625691279,0.6560318393005504,25.87553813037401
precautionary_saving,0.03,0.35,0.0541331727602535,0.3021035155718809,0.0791349217770701,0.2820187536102584,22.509267871366422
consumption_floor_prop,0.0,0.35,0.0214129482847149,0.3065500425571648,0.0284993491530036,0.2830142267197391,18.532258779300026
consumption_ceiling_prop,1.0,2.8,1.2343026868429876,2.5101224511848423,1.2945486178052237,2.430586888584802,29.121124203230288
unemployed_consumption_penalty,0.05,0.45,0.1179565816114794,0.3845563061942607,0.1413545892065877,0.3785214416462807,33.350068854304695
unemployment_transfer,0.0,0.25,0.0501247607057753,0.2151864754143021,0.0614565708556993,0.2092144171625539,33.975314116589274
