wave,iter,targets_path,rows,nroy_pct,Imax_median,Imax_p95
3,0,C:\Users\Alexander\Desktop\Education\Aspa\code\output_evidence_campaign_v2_sanity_A1\02_final_wave\targets_for_wave_final.json,240.0,57.49999999999999,2.490287606843765,3.2610964393868382
