wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,1014.0,28.205128205128204,3.2040112425599894,4.953704489086768,8.169388580510768,11.0
wave2,1050.0,44.57142857142857,2.606412021910471,3.257366527296208,4.14115049111133,11.0
