metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,13.027229722214408,,0.9,25.0,169.70871423534646,25.188083333333314,seed_replicates,250,True,
Output_mean,80.0,10.0,26.054459444428815,,0.9,100.0,678.8348569413859,49.9141073109597,seed_replicates,250,True,
Consumption_mean,80.0,10.0,26.054459444428815,,0.9,100.0,678.8348569413859,45.835306893561324,seed_replicates,250,True,
AvgPrice_mean,1.05,0.05,0.1519843467591681,,0.9,0.0025000000000000005,0.023099241659811053,0.0003570298991049109,seed_replicates,250,True,
DefaultsHH_rate,0.004,0.002,0.005921468055552003,,0.9,4e-06,3.506378393292282e-05,5.717592592592558e-07,seed_replicates,250,True,
BankFailed_share,0.0,0.01,0.019738226851840013,,0.9,0.0001,0.0003895975992546981,0.0,seed_replicates,250,True,
BankResolved_share,0.05,0.03,0.09869113425920005,,0.9,0.0009,0.00973993998136745,0.0017083333333333332,seed_replicates,250,True,
BankResolutionHaircut_mean,0.02,0.01,0.039476453703680026,,0.9,0.0001,0.0015583903970187924,0.0002117739058491021,seed_replicates,250,True,
BankBailedOut_share,0.02,0.02,0.05921468055552004,,0.9,0.0004,0.003506378393292283,9.259259259259186e-05,seed_replicates,250,True,
BankBailoutAmount_mean,0.2,0.2,0.4579268629626882,,0.9,0.04000000000000001,0.2096970118228486,0.033105317177792734,seed_replicates,250,True,
Transfers_mean,6.5,2.0,4.579268629626883,,0.9,4.0,20.969701182284872,0.36406751310469176,seed_replicates,250,True,
HH_Deposit_mean,1.5,1.0,2.2896343148134415,,0.9,1.0,5.242425295571218,1.7946397478469127,seed_replicates,250,True,
Bank_Equity_mean,10.0,7.5,15.27738758332417,,0.9,56.25,233.39857137110752,8.433554885522993,seed_replicates,250,True,
PriceDispersion_mean,0.1,0.06,0.12,,0.9,0.0036,0.0144,0.00042506781121347633,seed_replicates,250,False,
InventoryGap_mean,0.0,0.25,0.35,,0.9,0.0625,0.12249999999999998,0.014719776647147659,seed_replicates,250,False,
CreditRejections_mean,30.0,5.0,20.0,,0.9,25.0,400.0,20.280749999999994,seed_replicates,250,False,
FirmDowntimeShare_mean,0.05,0.04,0.07,,0.9,0.0016,0.004900000000000001,0.0,seed_replicates,250,False,
