component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,342,0,0.0,0.043859649122807015,0.019736842105263157,2,2
CU,0.2,342,6,0.017543859649122806,0.043859649122807015,0.019736842105263157,2,2
CU,0.3,342,6,0.017543859649122806,0.043859649122807015,0.019736842105263157,2,2
CU,0.4,342,15,0.043859649122807015,0.043859649122807015,0.019736842105263157,2,2
EV,0.1,342,0,0.0,0.0,0.0,3,3
EV,0.2,342,0,0.0,0.0,0.0,3,3
EV,0.3,342,0,0.0,0.0,0.0,3,3
EV,0.4,342,0,0.0,0.0,0.0,3,3
MD,0.1,342,9,0.02631578947368421,0.20175438596491227,0.11184210526315788,1,1
MD,0.2,342,30,0.08771929824561403,0.20175438596491227,0.11184210526315788,1,1
MD,0.3,342,45,0.13157894736842105,0.20175438596491227,0.11184210526315788,1,1
MD,0.4,342,69,0.20175438596491227,0.20175438596491227,0.11184210526315788,1,1
OU,0.1,342,0,0.0,0.0,0.0,3,3
OU,0.2,342,0,0.0,0.0,0.0,3,3
OU,0.3,342,0,0.0,0.0,0.0,3,3
OU,0.4,342,0,0.0,0.0,0.0,3,3
