component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,264,39,0.14772727272727273,0.29545454545454547,0.23579545454545453,4,3
CU,0.2,264,57,0.2159090909090909,0.29545454545454547,0.23579545454545453,4,3
CU,0.3,264,75,0.2840909090909091,0.29545454545454547,0.23579545454545453,4,3
CU,0.4,264,78,0.29545454545454547,0.29545454545454547,0.23579545454545453,4,3
EV,0.1,264,42,0.1590909090909091,0.3522727272727273,0.25284090909090906,2,2
EV,0.2,264,60,0.22727272727272727,0.3522727272727273,0.25284090909090906,2,2
EV,0.3,264,72,0.2727272727272727,0.3522727272727273,0.25284090909090906,2,2
EV,0.4,264,93,0.3522727272727273,0.3522727272727273,0.25284090909090906,2,2
MD,0.1,264,33,0.125,0.4090909090909091,0.2840909090909091,1,1
MD,0.2,264,66,0.25,0.4090909090909091,0.2840909090909091,1,1
MD,0.3,264,93,0.3522727272727273,0.4090909090909091,0.2840909090909091,1,1
MD,0.4,264,108,0.4090909090909091,0.4090909090909091,0.2840909090909091,1,1
OU,0.1,264,24,0.09090909090909091,0.3181818181818182,0.22443181818181818,3,4
OU,0.2,264,60,0.22727272727272727,0.3181818181818182,0.22443181818181818,3,4
OU,0.3,264,69,0.26136363636363635,0.3181818181818182,0.22443181818181818,3,4
OU,0.4,264,84,0.3181818181818182,0.3181818181818182,0.22443181818181818,3,4
