component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,1044,0,0.0,0.0028735632183908046,0.0014367816091954023,3,4
CU,0.2,1044,0,0.0,0.0028735632183908046,0.0014367816091954023,3,4
CU,0.3,1044,3,0.0028735632183908046,0.0028735632183908046,0.0014367816091954023,3,4
CU,0.4,1044,3,0.0028735632183908046,0.0028735632183908046,0.0014367816091954023,3,4
EV,0.1,1044,0,0.0,0.0028735632183908046,0.0021551724137931034,3,3
EV,0.2,1044,3,0.0028735632183908046,0.0028735632183908046,0.0021551724137931034,3,3
EV,0.3,1044,3,0.0028735632183908046,0.0028735632183908046,0.0021551724137931034,3,3
EV,0.4,1044,3,0.0028735632183908046,0.0028735632183908046,0.0021551724137931034,3,3
MD,0.1,1044,12,0.011494252873563218,0.23563218390804597,0.10704022988505747,1,1
MD,0.2,1044,45,0.04310344827586207,0.23563218390804597,0.10704022988505747,1,1
MD,0.3,1044,144,0.13793103448275862,0.23563218390804597,0.10704022988505747,1,1
MD,0.4,1044,246,0.23563218390804597,0.23563218390804597,0.10704022988505747,1,1
OU,0.1,1044,3,0.0028735632183908046,0.031609195402298854,0.013649425287356323,2,2
OU,0.2,1044,3,0.0028735632183908046,0.031609195402298854,0.013649425287356323,2,2
OU,0.3,1044,18,0.017241379310344827,0.031609195402298854,0.013649425287356323,2,2
OU,0.4,1044,33,0.031609195402298854,0.031609195402298854,0.013649425287356323,2,2
