metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,7.986000000000001,,0.9,25.0,63.77619600000001,19.668592592592628,seed_replicates,350,True,
Output_mean,80.0,10.0,15.972000000000001,,0.9,100.0,255.10478400000005,34.76137977282839,seed_replicates,350,True,
Consumption_mean,80.0,10.0,15.972000000000001,,0.9,100.0,255.10478400000005,33.18134722232968,seed_replicates,350,True,
AvgPrice_mean,1.05,0.05,0.09317000000000002,,0.9,0.0025000000000000005,0.008680648900000002,0.00031123485614474133,seed_replicates,350,True,
DefaultsHH_rate,0.004,0.002,0.003630000000000001,,0.9,4e-06,1.3176900000000006e-05,1.462878787878798e-06,seed_replicates,350,True,
BankFailed_share,0.0,0.01,0.012100000000000001,,0.9,0.0001,0.00014641000000000003,0.0,seed_replicates,350,True,
BankResolved_share,0.05,0.03,0.06050000000000001,,0.9,0.0009,0.0036602500000000016,0.0012520661157024813,seed_replicates,350,True,
BankResolutionHaircut_mean,0.02,0.01,0.024200000000000003,,0.9,0.0001,0.0005856400000000001,6.217088998340531e-05,seed_replicates,350,True,
BankBailedOut_share,0.02,0.02,0.036300000000000006,,0.9,0.0004,0.0013176900000000005,4.820936639118498e-05,seed_replicates,350,True,
BankBailoutAmount_mean,0.2,0.2,0.2807200000000001,,0.9,0.04000000000000001,0.07880371840000004,0.029854605758773408,seed_replicates,350,True,
Transfers_mean,6.5,2.0,2.8072000000000004,,0.9,4.0,7.880371840000002,0.2255614348941124,seed_replicates,350,True,
HH_Deposit_mean,1.5,1.0,1.4036000000000002,,0.9,1.0,1.9700929600000006,0.29458127874869017,seed_replicates,350,True,
Bank_Equity_mean,10.0,7.5,9.365400000000003,,0.9,56.25,87.71071716000006,19.583628516311535,seed_replicates,350,True,
PriceDispersion_mean,0.1,0.06,0.14520000000000002,,0.9,0.0036,0.021083040000000008,0.0003468738707783326,seed_replicates,350,False,
InventoryGap_mean,0.0,0.25,0.42350000000000004,,0.9,0.0625,0.17935225000000005,0.011760950216211007,seed_replicates,350,False,
CreditRejections_mean,80.0,10.0,24.200000000000003,,0.9,100.0,585.6400000000001,496.6263703703705,seed_replicates,350,False,
FirmDowntimeShare_mean,0.05,0.04,0.08470000000000003,,0.9,0.0016,0.0071740900000000045,0.0,seed_replicates,350,False,
