wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,343.0,10.495626822157435,3.558902288993252,5.379670431219228,10.946854884012886,13.0
wave2,750.0,32.800000000000004,2.6523855258852658,3.089390043485797,3.4406064528965103,12.0
