metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,10.495626822157435,32.800000000000004,22.30437317784257
Imax_median,3.558902288993252,2.6523855258852658,-0.906516763107986
RI_shrink_mean,13.240345019256184,48.01432839415369,34.773983374897504
bad_run_pct,4.722222222222222,0.0,-4.722222222222222
