metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,5.9399999999999995,,0.9,25.0,35.28359999999999,44.58608333333332,seed_replicates,160,True,
Output_mean,80.0,10.0,11.879999999999999,,0.9,100.0,141.13439999999997,74.4261368443846,seed_replicates,160,True,
Consumption_mean,80.0,10.0,11.879999999999999,,0.9,100.0,141.13439999999997,80.44755021934859,seed_replicates,160,True,
AvgPrice_mean,1.05,0.05,0.0693,,0.9,0.0025000000000000005,0.00480249,0.0006424874643627441,seed_replicates,160,True,
DefaultsHH_rate,0.004,0.002,0.0027,,0.9,4e-06,7.2900000000000005e-06,2.017361111111076e-06,seed_replicates,160,True,
BankFailed_share,0.0,0.01,0.009000000000000001,,0.9,0.0001,8.100000000000002e-05,0.0,seed_replicates,160,True,
BankResolved_share,0.05,0.03,0.045000000000000005,,0.9,0.0009,0.0020250000000000003,0.001550925925925925,seed_replicates,160,True,
BankResolutionHaircut_mean,0.02,0.01,0.018000000000000002,,0.9,0.0001,0.00032400000000000007,0.0002361524976080258,seed_replicates,160,True,
BankBailedOut_share,0.02,0.02,0.027,,0.9,0.0004,0.0007289999999999999,0.0001620370370370369,seed_replicates,160,True,
BankBailoutAmount_mean,0.2,0.2,0.2088,,0.9,0.04000000000000001,0.04359744000000001,0.07899725754706838,seed_replicates,160,True,
Transfers_mean,6.5,2.0,2.088,,0.9,4.0,4.359744,0.6199375943605162,seed_replicates,160,True,
HH_Deposit_mean,1.5,1.0,1.044,,0.9,1.0,1.089936,0.3169486051509417,seed_replicates,160,True,
Bank_Equity_mean,10.0,7.5,6.966,,0.9,56.25,48.525156,14.28671703542099,seed_replicates,160,True,
PriceDispersion_mean,0.1,0.06,0.108,,0.9,0.0036,0.011663999999999999,0.00036811802873988765,seed_replicates,160,False,
InventoryGap_mean,0.0,0.25,0.315,,0.9,0.0625,0.09922500000000001,0.044722363605144116,seed_replicates,160,False,
CreditRejections_mean,80.0,10.0,18.0,,0.9,100.0,324.0,666.5618333333332,seed_replicates,160,False,
FirmDowntimeShare_mean,0.05,0.04,0.06300000000000001,,0.9,0.0016,0.003969000000000002,0.0,seed_replicates,160,False,
