wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,407.0,44.96314496314496,2.7930046300071814,4.949704687380122,8.812206446128645,13.0
wave2,420.0,58.57142857142858,2.372915576995026,3.315193709395217,5.4306831647899605,11.0
