,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRejections,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,87,0.13,82.49438517277355,102.47963429254911,102.47963429254911,173.5638631784791,8.344269527160655,1.8746570681797463,29.253434607572036,2.9420979970715186,20.040925999162212,101.16389181250847,0.0,1.0554241933262782,0.3018776173039619,0.020517403276081557,-1.0,1.1355062175038833,2.0,38.0,0.0,0.0,50.0,22.98302399623373,130.4173264200805,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,95.49071260698288,115.8665906466618,118.01840337349036,136.2246409031231,9.591114399035234,0.0,7.892146574583056,12.678572737609052,19.34598944553571,118.48558201579654,2.151812726828556,1.0606838511838759,0.30821021845006447,0.021959214596605246,-0.9818500319586029,0.5424574594632591,1.938112188883712,67.0,0.0,0.0,50.0,32.024562183144766,126.37772859037959,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,95.91114399035234,109.28392322934467,118.01840337349036,120.4384811733148,9.591114399035234,0.0,3.1106489948237583,23.161645228718207,12.084975522805884,122.17225950278693,10.88629287097426,1.0656746315531656,0.31421374581741396,0.023374486036630053,-0.9134470769496552,0.14434049044582906,1.732859709767704,82.0,0.0,0.0,50.0,35.24662075152409,125.28290849761069,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,95.64155119877498,106.62219686644643,118.01840337349036,115.05653841354084,9.591114399035234,0.0,2.1062008261043514,32.635774649158456,9.8796093005795,128.99515302187234,22.282499378018198,1.0699954211943967,0.31940621075795816,0.024640305497515207,-0.8236517913445123,0.04408209519651623,1.5661038739499404,93.0,0.0,0.0,50.0,42.51538394973795,131.1013538479767,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,95.39514153851802,105.39005389287185,118.01840337349036,113.13537419839625,9.591114399035234,0.0,1.7638352477902473,41.37262157744171,9.786818329881315,137.44817131604486,34.91084885863671,1.0735593154429863,0.3236807099911182,0.02580287476093119,-0.7219608902593704,0.02214740732385797,1.4434589111294434,97.0,0.0,0.0,50.0,51.159439907323026,139.2120065638351,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,95.18766025045878,104.26463964385843,118.01840337349036,112.05532832715309,9.591114399035234,0.0,1.6258501837252972,49.692494310022234,12.04493955400734,147.63695800967562,48.66461258826864,1.076314989281809,0.32697394784883144,0.026962336511883303,-0.6096538802872609,0.008724605703393295,1.3296468374063934,98.0,0.0,0.0,50.0,61.737433864029576,149.26280819340093,False,False,0.0,0.0,False,0.0,0,0,0,True
6,96,0.040000000000000036,91.74110454678512,101.15965215047927,113.49694878703276,108.8953397350528,9.207469823073824,0.576817559439922,1.5435414972880486,58.39950104713205,12.143595135208487,156.31939162250865,61.00190922482212,1.078222868851085,0.3292376020227116,0.028257007132312995,-0.503307275625715,0.03312473115132847,1.183236142226867,97.0,0.0,0.0,50.0,70.54309618234053,157.8629331197967,False,False,0.0,0.0,False,0.0,0,0,0,True
7,96,0.040000000000000036,91.98230800265205,100.39283645727846,114.41842967389219,108.16020996508306,9.207469823073824,0.576817559439922,1.5049992035284603,66.42365735615623,10.41289524625422,161.97615379736646,75.02750244143587,1.0793246049334424,0.3305120923600848,0.02983522199712707,-0.387560028540021,0.024489118346473486,1.0169855832655126,95.0,0.0,0.0,50.0,76.83655260241045,163.48115300089492,False,False,0.0,0.0,False,0.0,0,0,0,True
8,96,0.040000000000000036,92.07469823073825,99.24780414114025,113.87547863053088,106.92268600910855,9.207469823073824,0.576817559439922,1.4842529403040188,73.3661554107341,7.387906465821963,164.73220340021817,89.65517693082649,1.079587543603609,0.33069752056573887,0.03202690237492116,-0.26047373972060456,0.023946697630534003,0.8517965810794259,94.0,0.0,0.0,50.0,80.75406187655605,166.2164563405222,False,False,0.0,0.0,False,0.0,0,0,0,True
9,98,0.020000000000000018,93.6169155397304,99.30662608690484,115.972110649247,106.88386788745088,9.399292111054528,0.288408779719961,1.4655334466824408,79.02591475597113,5.106259589599766,166.76318254767278,106.32066149316864,1.0788942377445163,0.3296881670909342,0.03428267203108538,-0.11564079948425729,0.01299755766676126,0.7192080397478323,95.0,0.0,0.0,50.0,84.13217434557089,168.2287159943552,False,False,0.0,0.0,False,0.0,0,0,0,True
10,95,0.050000000000000044,91.02821023424384,97.03638992075261,112.0517610547437,104.2374500540077,9.11155867908347,0.7210219492999025,1.4559348060872754,84.65490812856194,3.109811342455163,169.2575630959608,121.33603262715974,1.0771218336153965,0.3273525402706916,0.03628723960915311,0.028888540818222074,0.029021459609477766,0.6161582137700327,95.0,0.0,0.0,50.0,87.7647194710171,170.71349790204806,False,False,0.0,0.0,False,0.0,0,0,0,True
11,95,0.050000000000000044,91.11558679083473,97.10342730556795,112.00980754148688,104.00769208459987,9.111558679083474,0.7210219492999025,1.4557543526033947,90.1379079176714,1.6836448526566874,171.91205496033592,136.2424128630787,1.074267420551344,0.3237175277349048,0.03777286165911983,0.1705617521495542,0.014327281729319047,0.5344143449648185,94.0,0.0,0.0,50.0,91.82155277032808,173.36780931293933,False,False,0.0,0.0,False,0.0,0,0,0,True
12,88,0.12,84.40180671151006,92.33550487967298,103.95606703109623,98.52828641171641,8.440180671151008,1.7304526783197658,0.9462843726833945,96.16532140251462,1.1074481030936596,177.20379312097572,147.86297501450193,1.0703709370181416,0.31883553506102613,0.03850334552373972,0.3104541787173054,0.05612943068853321,0.4777347408462731,96.0,0.0,0.0,50.0,97.27276950560828,178.15007749365913,False,False,0.0,0.0,False,0.0,0,0,0,True
