wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,540.0,11.666666666666666,3.209995980002267,3.65061353217995,3.999574732129992,15.0
wave2,540.0,79.44444444444444,2.405933189047479,3.111670658273733,3.33987598225755,13.0
